name,category,type,district,wgs_lng,wgs_lat
玉颜(金荣巷),life,生活服务;美容美发店;美容美发店,金牛区,104.04223,30.689879
路正驾校报名处(银沙路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.042223,30.699004
振明兴印务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.042413,30.689993
尚贝经典造型,life,生活服务;美容美发店;美容美发店,金牛区,104.041518,30.689517
易筋养生家,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.041971,30.699147
易筋中医针炙推拿理疗馆,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.041971,30.699147
小李电动车维修,life,生活服务;维修站点;维修站点,金牛区,104.042001,30.69914
指藤美甲美睫,life,生活服务;美容美发店;美容美发店,金牛区,104.041455,30.689451
路正驾校报名点(银沙路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.042183,30.699089
五行养生馆(金荣巷),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.042315,30.689815
芯发型,life,生活服务;美容美发店;美容美发店,金牛区,104.042351,30.689791
红峰印务(二环路西三段),life,生活服务;生活服务场所;生活服务场所,金牛区,104.034741,30.689812
阿康推拿浴足,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.042402,30.689753
佳乐足道养生堂,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.042426,30.689741
悦容汗蒸养生馆(交大店),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.042273,30.699249
中医经络针灸按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.042504,30.689686
甦su化妆造型馆,life,生活服务;美容美发店;美容美发店,金牛区,104.034783,30.689623
恒忝广告,life,生活服务;生活服务场所;生活服务场所,金牛区,104.033833,30.689943
米兰生活馆,life,生活服务;洗衣店;洗衣店,金牛区,104.040797,30.697463
人合法律服务,life,生活服务;事务所;律师事务所,金牛区,104.03874,30.693268
锦西奥林物业服务中心,life,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,金牛区,104.033835,30.692568
中国移动宽带电视服务站(银沙路营业厅),life,生活服务;电讯营业厅;中国移动营业厅,金牛区,104.041239,30.696752
成都东凯人力资源服务公司,life,生活服务;人才市场;人才市场,金牛区,104.037909,30.692475
中国电信电视宽带手机服务中心,life,生活服务;电讯营业厅;中国电信营业厅,金牛区,104.04021,30.697293
天府源人力资源服务中心,life,生活服务;人才市场;人才市场,金牛区,104.038875,30.693404
成都为民新居快递服务站,life,生活服务;物流速递;物流速递,金牛区,104.039353,30.690455
宝中旅游(银沙路服务网点),life,生活服务;旅行社;旅行社,金牛区,104.0419,30.698079
中国国旅(二环路北一段服务网点),life,生活服务;旅行社;旅行社,金牛区,104.041172,30.695147
前程似锦人才交流服务有限公司,life,生活服务;人才市场;人才市场,金牛区,104.037864,30.692434
中通快递(银沙服务站),life,生活服务;物流速递;物流速递,金牛区,104.040967,30.698205
四川新东方国际旅行社(金沙路服务网点),life,生活服务;旅行社;旅行社,金牛区,104.042701,30.691141
菜鸟驿站(成都银沙路快递服务站),life,生活服务;物流速递;物流速递,金牛区,104.040967,30.698205
中国移动(光荣路4G宽带电视服务站),life,生活服务;电讯营业厅;中国移动营业厅,金牛区,104.040529,30.693146
纤柔靓·洗业(金房苑南路),life,生活服务;洗衣店;洗衣店,金牛区,104.037499,30.695407
鑫梦缘人才市场,life,生活服务;人才市场;人才市场,金牛区,104.038778,30.693304
全球通旅游(光荣西路),life,生活服务;旅行社;旅行社,金牛区,104.040279,30.693642
环球国际旅行社(为民路店),life,生活服务;旅行社;旅行社,金牛区,104.040147,30.693131
馨爱婚礼,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.04312,30.695837
成都市人力资源市场,life,生活服务;人才市场;人才市场,金牛区,104.038731,30.692696
成都铁路局火车票代售处(二环路北一段),life,生活服务;售票处;火车票代售点,金牛区,104.041234,30.695184
飞机票代售点,life,生活服务;售票处;火车票代售点,金牛区,104.034842,30.695724
中国联通(银沙路营业厅),life,生活服务;电讯营业厅;中国联通营业厅,金牛区,104.041447,30.696183
中国移动(神风通讯特约代理点),life,生活服务;电讯营业厅;中国移动营业厅,金牛区,104.040237,30.697353
成都慕瑞视觉婚纱摄影,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.042759,30.696736
环球国旅(银沙路门店),life,生活服务;旅行社;旅行社,金牛区,104.041975,30.698929
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.039301,30.698955
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.039013,30.689967
金沙人力,life,生活服务;人才市场;人才市场,金牛区,104.035194,30.690145
四川国旅(光荣路网点),life,生活服务;旅行社;旅行社,金牛区,104.038813,30.690523
成都远蓉劳务派遣有限公司,life,生活服务;人才市场;人才市场,金牛区,104.038968,30.693495
环球国旅(营门口),life,生活服务;旅行社;旅行社,金牛区,104.041981,30.699194
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.042162,30.698969
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.039726,30.699238
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.040706,30.693102
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.040787,30.693272
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.043449,30.691861
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.037898,30.695067
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.038485,30.694455
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.041367,30.696985
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.033995,30.691061
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.042252,30.689863
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.041948,30.690339
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.040015,30.693353
成都市民兴人才交流信息中心,life,生活服务;人才市场;人才市场,金牛区,104.038801,30.69333
中国体育彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.03782,30.695166
中国福利彩票,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.038186,30.689776
都市速代,life,生活服务;物流速递;物流速递,金牛区,104.039934,30.696512
成都海外旅游银沙北街网点,life,生活服务;旅行社;旅行社,金牛区,104.039327,30.698974
超级大乐透,life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.040147,30.693256
圆通速递(金房苑西路),life,生活服务;物流速递;物流速递,金牛区,104.034403,30.695436
夕阳靓点婚纱摄影,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.042959,30.695973
天天快递(为民路),life,生活服务;物流速递;物流速递,金牛区,104.041925,30.692651
全峰快递(银沙南街),life,生活服务;物流速递;物流速递,金牛区,104.039471,30.697505
四川通典律师事务所,life,生活服务;事务所;律师事务所,金牛区,104.037905,30.693459
中国体育彩票(银沙南路销售点),life,生活服务;彩票彩券销售点;彩票彩券销售点,金牛区,104.041312,30.696761
美美幸福婚纱摄影,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.042958,30.695972
大瀚劳务派遣有限公司,life,生活服务;人才市场;人才市场,金牛区,104.038932,30.693462
天地华宇物流(成都4分部),life,生活服务;物流速递;物流速递,金牛区,104.041348,30.696205
银沙酒水配送部,life,生活服务;物流速递;物流速递,金牛区,104.043171,30.697689
四川中通(金荣巷),life,生活服务;物流速递;物流速递,金牛区,104.04229,30.689834
中通速递(金房苑东路),life,生活服务;物流速递;物流速递,金牛区,104.03744,30.697733
天天快递(五里墩支路),life,生活服务;物流速递;物流速递,金牛区,104.0338,30.691763
四川蓉兴律师事务所,life,生活服务;事务所;律师事务所,金牛区,104.042758,30.696735
旅游机票,life,生活服务;售票处;飞机票代售点,金牛区,104.041138,30.695125
私享婚礼,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.04273,30.696716
韩12国际专业儿童摄影机构,life,生活服务;摄影冲印店;摄影冲印,金牛区,104.043154,30.695992
远成快运(二环路北一段),life,生活服务;物流速递;物流速递,金牛区,104.042999,30.696803
信人才公司,life,生活服务;人才市场;人才市场,金牛区,104.038916,30.693446
中港国旅(金沙横街),life,生活服务;旅行社;旅行社,金牛区,104.0433,30.694729
阔展物流直营店,life,生活服务;物流速递;物流速递,金牛区,104.039864,30.696336
物管速递易,life,生活服务;物流速递;物流速递,金牛区,104.04247,30.695013
意大利米兰洗衣,life,生活服务;洗衣店;洗衣店,金牛区,104.040429,30.696985
成都通达宅急送物流有限公司,life,生活服务;物流速递;物流速递,金牛区,104.034085,30.692598
中国移动通信(讯飞通讯指定专营店),life,生活服务;电讯营业厅;中国移动营业厅,金牛区,104.041274,30.696802
荣鑫干洗店,life,生活服务;洗衣店;洗衣店,金牛区,104.041891,30.697699
鑫盛干洗(银沙南街),life,生活服务;洗衣店;洗衣店,金牛区,104.040035,30.697321
金恒洁净干洗,life,生活服务;洗衣店;洗衣店,金牛区,104.042504,30.690567
星盾洗衣(金房苑店),life,生活服务;洗衣店;洗衣店,金牛区,104.038502,30.697586
金泰广告(五里墩东街108号商务楼东南),life,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,金牛区,104.034138,30.692659
香泽坊美容美体,life,购物服务;个人用品/化妆品店;其它个人用品店|生活服务;美容美发店;美容美发店,金牛区,104.041806,30.698429
雄狮国际干洗(沙湾店),life,生活服务;洗衣店;洗衣店,金牛区,104.043211,30.694628
小罗干洗衣店,life,生活服务;洗衣店;洗衣店,金牛区,104.040589,30.698578
雷奇尔干洗,life,生活服务;洗衣店;洗衣店,金牛区,104.033649,30.692749
美美发型(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.048013,30.694562
四川新东方国际旅行社沙湾人人乐服务网点,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048041,30.693495
时光甲艺馆,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048086,30.693572
金座标律师事务所,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047871,30.695153
最爱美甲(沙湾店),life,生活服务;生活服务场所;生活服务场所,金牛区,104.047516,30.693943
艺灵造型(立昂沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.047417,30.69398
爱莎贝儿健康美容馆(金沙路),life,生活服务;美容美发店;美容美发店,金牛区,104.047743,30.693585
立昂·形象沙龙,life,生活服务;美容美发店;美容美发店,金牛区,104.047385,30.693861
美而娜养生抗衰会所,life,生活服务;美容美发店;美容美发店,金牛区,104.047017,30.693531
伊丽名剪(交大店),life,生活服务;美容美发店;美容美发店,金牛区,104.046599,30.694305
红人馆发艺,life,生活服务;美容美发店;美容美发店,金牛区,104.046932,30.693353
紫尚造型(懋园国际店),life,生活服务;美容美发店;美容美发店,金牛区,104.046932,30.693353
藝境Y J私属造型(金沙路店),life,生活服务;美容美发店;美容美发店,金牛区,104.046932,30.693353
政务中心自行车租赁点(沙湾路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.048359,30.693586
金牛区人才交流服务中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049818,30.693744
四季君美同仁养生,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047897,30.693369
亚当树养生馆,life,生活服务;美容美发店;美容美发店,金牛区,104.047298,30.693883
菜鸟驿站(近郊民居75栋红旗连锁旁),life,生活服务;物流速递;物流速递,金牛区,104.049751,30.69378
印务中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047901,30.695529
沙湾路摩尔百盛自行车租赁点,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047836,30.69563
世纪天堂会所会员服务中心,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.046599,30.694305
博沃思认知力中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049277,30.693014
成都青羊区艺之灵图文制作部,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049276,30.693014
申通快递(沙湾营业部),life,生活服务;物流速递;物流速递,金牛区,104.05033,30.694689
成都格朗物流有限公司,life,生活服务;物流速递;物流速递,金牛区,104.049045,30.695961
晓杜家电维修,life,生活服务;维修站点;维修站点,金牛区,104.050427,30.694723
疗康堂,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.05061,30.694585
家富富侨(沙湾店),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.047881,30.696158
优莎龙美发连锁(会展中心店),life,生活服务;美容美发店;美容美发店,金牛区,104.046811,30.693351
实创整体家装,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048209,30.692519
金涛装饰(圃园南二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.050792,30.694743
家富豪侨,life,生活服务;生活服务场所;生活服务场所,金牛区,104.04807,30.696334
重庆富侨保健(沙湾店),life,生活服务;生活服务场所;生活服务场所,金牛区,104.047923,30.69631
御指魔殿(沙湾店),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.048801,30.692424
100年润发,life,生活服务;美容美发店;美容美发店,金牛区,104.049188,30.692482
安吉尔水站,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050898,30.694747
泰初盲人按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.04896,30.692374
新生活,life,生活服务;美容美发店;美容美发店,金牛区,104.051422,30.694599
世纪盲人按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.050983,30.694752
鹏鑫货运站,life,生活服务;物流速递;物流速递,金牛区,104.04917,30.696491
锦城配送,life,生活服务;物流速递;物流速递,金牛区,104.05098,30.694908
佳馨dream,life,生活服务;美容美发店;美容美发店,金牛区,104.049577,30.692406
常红家电维修部(圃园南二路),life,生活服务;维修站点;维修站点,金牛区,104.051051,30.694755
魅丽嘉美容SPA会所,life,生活服务;美容美发店;美容美发店,金牛区,104.05008,30.692654
维修各种家电,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051124,30.694624
泰锦广告,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048907,30.696635
维修电动车配钥匙,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051147,30.694198
助邦企业咨询服务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050368,30.692561
福星电动车维修二手车配换锁,life,生活服务;维修站点;维修站点,金牛区,104.048901,30.696646
锦城配送,life,生活服务;物流速递;物流速递,金牛区,104.05098,30.694908
佳馨dream,life,生活服务;美容美发店;美容美发店,金牛区,104.049577,30.692406
常红家电维修部(圃园南二路),life,生活服务;维修站点;维修站点,金牛区,104.051051,30.694755
魅丽嘉美容SPA会所,life,生活服务;美容美发店;美容美发店,金牛区,104.05008,30.692654
速递易,life,生活服务;物流速递;物流速递,金牛区,104.048024,30.696566
维修各种家电,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051124,30.694624
火车慢件提货处,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049465,30.696529
泰锦广告,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048907,30.696635
维修电动车配钥匙,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051147,30.694198
助邦企业咨询服务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050368,30.692561
韩潮,life,生活服务;美容美发店;美容美发店,金牛区,104.051144,30.694198
福星电动车维修二手车配换锁,life,生活服务;维修站点;维修站点,金牛区,104.048901,30.696646
成都智兴电脑上门维修服务部,life,生活服务;维修站点;维修站点,金牛区,104.050666,30.692819
金牛区缘源婚姻介绍服务部,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049727,30.696615
金成印务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048211,30.692151
高医师盲人按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.049988,30.692483
和信通便民缴费点(沙湾路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.048802,30.692135
自然美美容美体沙龙(沙湾东二路店),life,生活服务;美容美发店;美容美发店,金牛区,104.05021,30.692608
格色风造型(沙湾路),life,生活服务;美容美发店;美容美发店,金牛区,104.048136,30.692137
蔡氏保健养生馆,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.048097,30.692134
韩医生专业祛痘连锁机构(金牛沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.048951,30.692134
智慧家庭服务站(圃园南二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.051433,30.694379
按e下-上门推拿按摩专家,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.049172,30.692152
ANAIL美甲,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049167,30.692149
花颜美甲美睫,life,生活服务;美容美发店;美容美发店,金牛区,104.049169,30.692148
魅丽嘉颈部养护中心,life,生活服务;美容美发店;美容美发店,金牛区,104.050112,30.692502
蝶舞汇美甲diy工作室,life,生活服务;生活服务场所;生活服务场所,金牛区,104.04613,30.693357
宫村造型(金牛店),life,生活服务;美容美发店;美容美发店,金牛区,104.04613,30.693357
极美美甲(金沙路店),life,生活服务;美容美发店;美容美发店,金牛区,104.04613,30.693357
概念美发,life,生活服务;美容美发店;美容美发店,金牛区,104.04613,30.693357
美天淘日系沙龙(金牛店),life,生活服务;美容美发店;美容美发店,金牛区,104.04613,30.693357
名足堂专业修脚,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051267,30.694648
专业按摩(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051285,30.694407
木子美容馆(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051268,30.694596
辉煌电脑(圃园南二路),life,生活服务;维修站点;维修站点,金牛区,104.051285,30.694401
东城美甲(懋园国际店),life,生活服务;生活服务场所;生活服务场所,金牛区,104.04606,30.693427
远成快运(沙湾路),life,生活服务;物流速递;物流速递,金牛区,104.047958,30.692103
诚信皮鞋美容(圃园南二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.051289,30.694224
权健火疗养生馆,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050321,30.692598
蓝光矿泉水(圃园南二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.05129,30.694197
诗丽堂美容美体(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.049323,30.692125
自然美容养生抗衰会所,life,生活服务;美容美发店;美容美发店,金牛区,104.050228,30.692518
卓迅广告,life,生活服务;生活服务场所;生活服务场所,金牛区,104.046605,30.696113
蔡氏保健,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.049853,30.69229
陈氏传统修脚浴足中心,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.050364,30.692583
陈氏推拿理疗养生中心,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.050359,30.692579
起点广告印务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051288,30.69395
CC.CO美甲美睫,life,生活服务;美容美发店;美容美发店,金牛区,104.050452,30.692648
大众美发(马家花园路店),life,生活服务;美容美发店;美容美发店,金牛区,104.050297,30.69253
莲花公墓办事处,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051238,30.69356
华夏通社区便民缴费厅,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051207,30.69357
甜仕精鹰发型工作室,life,生活服务;美容美发店;美容美发店,金牛区,104.05129,30.693849
四川省蜀安驾校(为民路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.051289,30.693781
康乐堂(沙湾东二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.050384,30.692543
梵工作室,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051183,30.693504
聚人印务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048949,30.691991
推拿康复中心(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051291,30.693727
菜鸟驿站(全家沙湾东二路店),life,生活服务;物流速递;物流速递,金牛区,104.049162,30.692012
天之道国学文化传播有限公司,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050412,30.692548
千禧图文快印,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049511,30.69208
金玫瑰纹绣(沙湾东二路),life,生活服务;美容美发店;美容美发店,金牛区,104.050439,30.692552
指尚美甲(沙湾东二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.050658,30.692713
雅雪韩式护肤美容馆,life,生活服务;美容美发店;美容美发店,金牛区,104.051429,30.69448
丝语发艺(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051431,30.694442
婚庆摄像影视编辑,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050506,30.69257
雨鑫美容院,life,生活服务;美容美发店;美容美发店,金牛区,104.05142,30.694748
梵古造型(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051414,30.694865
中通速递(成都荷花池分部),life,生活服务;物流速递;物流速递,金牛区,104.051267,30.693488
贝美美容养生馆(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051414,30.694923
尚美形象改变中心,life,生活服务;美容美发店;美容美发店,金牛区,104.04605,30.69311
百合春天美容养生,life,生活服务;美容美发店;美容美发店,金牛区,104.048431,30.691879
绘美社(九里堤店),life,生活服务;美容美发店;美容美发店,金牛区,104.05141,30.69499
天韵足疗,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051406,30.695084
颜泽坊(丽景湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.051449,30.693959
法国安杰玛国际SPA会所(沙湾东二路),life,生活服务;美容美发店;美容美发店,金牛区,104.049118,30.691905
首肯造型(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.050708,30.692665
荷芙蔓美容美体中心(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051449,30.693904
名塑天娇(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.051451,30.693807
租售中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049688,30.69203
意慧美发,life,生活服务;美容美发店;美容美发店,金牛区,104.050799,30.692687
成都大爱皮具修护洋行,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047449,30.692003
百会堂康复按摩(圃园店),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051406,30.695248
久昌世家扶阳养生馆,life,生活服务;美容美发店;美容美发店,金牛区,104.051476,30.693676
紫藤图文快印,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049378,30.691876
陈师盲人按摩(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051201,30.693094
兰英美容,life,生活服务;美容美发店;美容美发店,金牛区,104.04842,30.691775
千变造型,life,生活服务;美容美发店;美容美发店,金牛区,104.051466,30.693565
呼吸机咨询服务,life,生活服务;生活服务场所;生活服务场所,金牛区,104.045595,30.693188
伊诺造型,life,生活服务;美容美发店;美容美发店,金牛区,104.051466,30.693563
佳苑造型空间,life,生活服务;美容美发店;美容美发店,金牛区,104.051449,30.693523
专业理疗按摩(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051449,30.693486
天欣驾校报名点(圃园南二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.051305,30.693201
中国国旅(沙湾店),life,生活服务;生活服务场所;生活服务场所,金牛区,104.049035,30.691775
朱记维修,life,生活服务;维修站点;维修站点,金牛区,104.050918,30.69269
成都金钥匙国际旅行社有限公司,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049705,30.691936
纤丝鸟美容美体中心(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.049057,30.691778
维乐诗美塑馆(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.049425,30.691838
爱福家,life,生活服务;生活服务场所;生活服务场所,金牛区,104.048972,30.691751
陈师专业按摩(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051309,30.693136
L家电制冷维修,life,生活服务;维修站点;维修站点,金牛区,104.05131,30.69312
艺佳美容工作室,life,生活服务;生活服务场所;生活服务场所,金牛区,104.050319,30.696647
英子美甲化妆(圃园南二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051457,30.693373
王师裁缝店,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051314,30.693074
周氏盲人按摩(圃园南二路),life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.05151,30.695396
悠点浴足,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.05146,30.693333
肯肯造型(沙湾店),life,生活服务;美容美发店;美容美发店,金牛区,104.05098,30.692645
康乐理疗按摩修脚,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.051011,30.692647
紫腾图文快印店,life,生活服务;生活服务场所;生活服务场所,金牛区,104.049598,30.691788
果森自然疗法养生(美容)中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.045949,30.692742
秀域古方减肥(会展店),life,生活服务;美容美发店;美容美发店,金牛区,104.049643,30.69178
红鑫源理疗按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,金牛区,104.05112,30.692658
风信子美容美发休闲中心,life,生活服务;美容美发店;美容美发店,金牛区,104.046327,30.696484
迎宾发屋(沙湾东二路),life,生活服务;美容美发店;美容美发店,金牛区,104.051171,30.692666
MJ SALON(成都金牛店),life,生活服务;美容美发店;美容美发店,金牛区,104.046297,30.692317
丝蔻非凡发型设计,life,生活服务;美容美发店;美容美发店,金牛区,104.046429,30.692217
三五数字快印(交大店),life,生活服务;生活服务场所;生活服务场所,金牛区,104.050515,30.696733
千禧图文,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047806,30.697233
千格美甲,life,生活服务;美容美发店;美容美发店,金牛区,104.051273,30.692713
何氏专业维修,life,生活服务;维修站点;维修站点,金牛区,104.051305,30.692733
圣梦亲体美肤生活馆(现代城店),life,生活服务;美容美发店;美容美发店,金牛区,104.045044,30.693657
紫薇星健康养生会所,life,生活服务;生活服务场所;生活服务场所,金牛区,104.051479,30.692827
强升广告,life,生活服务;生活服务场所;生活服务场所,金牛区,104.047521,30.697262
翰皇擦鞋(沙湾路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.048826,30.691366
运通快运成都速达商贸公司,life,生活服务;物流速递;物流速递,金牛区,104.05189,30.695437
名匠世家皮鞋皮革制品美容中心(沙湾东二路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.051508,30.692734
艺彩广告(沙湾路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.048833,30.691329
方冠杨氏美颜养生会所,life,生活服务;美容美发店;美容美发店,金牛区,104.045346,30.693039
物管客服中心,life,生活服务;生活服务场所;生活服务场所,金牛区,104.046645,30.691782
百年吴越专业祛斑祛痘(金牛总店),life,生活服务;美容美发店;美容美发店,金牛区,104.047326,30.697346
百年吴越专业祛痘(金牛总店),life,生活服务;美容美发店;美容美发店,金牛区,104.047391,30.697371
鑫旺印务(沙湾路),life,生活服务;生活服务场所;生活服务场所,金牛区,104.048847,30.691243
圣梦,life,生活服务;美容美发店;美容美发店,金牛区,104.044869,30.694055
资秋田女士专业美容(会展店),life,生活服务;美容美发店;美容美发店,金牛区,104.045172,30.692993
兰雨-安利(中国)加盟服务网点,life,生活服务;生活服务场所;生活服务场所,金牛区,104.046358,30.697256
康辉假日旅行社(九寨沟康辉旅行社),life,生活服务;生活服务场所;生活服务场所,金牛区,104.04632,30.691748
成都吕氏爱尚健康咨询公司,life,生活服务;美容美发店;美容美发店,金牛区,104.046371,30.691707
尊尚魅丽,life,生活服务;美容美发店;美容美发店,金牛区,104.044712,30.694287
恩彤SPA美容美体生活馆,life,生活服务;美容美发店;美容美发店,金牛区,104.046126,30.697269
东明技术维修部,life,生活服务;维修站点;维修站点,金牛区,104.052193,30.695632
