name,category,type,district,wgs_lng,wgs_lat
铧升绵阳米粉(横桥街),catering,餐饮服务;中餐厅;中餐厅,成华区,104.09058,30.705238
泸州鸡杂面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090558,30.705811
金本家韩国料理,catering,餐饮服务;外国餐厅;韩国料理,成华区,104.092675,30.7077
石堂特色中餐,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091372,30.708293
六你妹,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.091512,30.706192
李记九重天耗儿鱼,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092203,30.707404
谷豆坊五谷杂粮面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.090468,30.705917
甘椒水饺(洪山北路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.092056,30.708505
胜在味道,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092585,30.701972
鼎牛鲜毛肚火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.090932,30.708267
炭香烤鱼,catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.090526,30.705423
澳贝斯牛排海鲜自助餐厅(驷马桥店),catering,餐饮服务;外国餐厅;外国餐厅,成华区,104.092219,30.707498
鑫记黄焖鸡,catering,餐饮服务;快餐厅;快餐厅,成华区,104.092605,30.707926
张记猪肝面馄饨王,catering,餐饮服务;中餐厅;中餐厅,成华区,104.091816,30.705259
重庆火福鱼蛙府(驷马桥店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.091944,30.708332
李记老麻抄手(西林路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,成华区,104.093204,30.701759
老妈串串(升仙湖北路店),catering,餐饮服务;中餐厅;火锅店,成华区,104.086525,30.703066
重庆唐娘老砂锅串串,catering,餐饮服务;中餐厅;火锅店,成华区,104.091963,30.707532
东坡家常菜(横桥街店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.09065,30.704868
煲仔饭,catering,餐饮服务;中餐厅;中餐厅,成华区,104.092504,30.708641
老成都嘎嘎面,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.091685,30.705952
红原牦牛肉,catering,餐饮服务;中餐厅;中餐厅,成华区,104.093207,30.704734
鑫御隆斑鱼庄,catering,餐饮服务;中餐厅;海鲜酒楼,成华区,104.093141,30.707511
红昇老菜馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.086774,30.703063
李庄白肉(升仙湖店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.086244,30.703066
