name,category,type,district,wgs_lng,wgs_lat
生隆石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002129,30.73183
旭鑫石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002129,30.73183
龙纹石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002016,30.731721
冲力石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002894,30.732787
嘉美达石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002894,30.732787
景都石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002894,30.732787
宝磊石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002793,30.73259
华都石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002195,30.731754
金府石材城-市场大门,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.001875,30.731325
清源石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002786,30.732052
东宇工艺石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002786,30.732052
佳磊门业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002786,30.732052
国惠石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002799,30.732048
本华石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002799,30.732048
顺德石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
新升裕石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
宝锋石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
铭龙石材雕刻厂,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
鸿伟进口石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
嘉利石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
鑫金河石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002466,30.731659
东凌东港石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
旺福石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
宝顺石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
伟利伟业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
开山石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
鑫达富石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
捷磊石业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003233,30.73258
河北宏光石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003067,30.731884
福建集美石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003067,30.731884
华燕恒欣石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003067,30.731884
德鑫石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003067,30.731884
景顺石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003067,30.731884
龙城石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002725,30.731491
新石海石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002725,30.731491
福建福达兴进口石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002725,30.731491
华磊致富石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002725,30.731491
定和石材加工厂,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002725,30.731491
益民栏杆,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.002467,30.73123
鑫顺发石材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003513,30.732407
检一天然玉石,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.003513,30.732407
