name,category,type,district,wgs_lng,wgs_lat
保利学府城,residential,商务住宅;住宅区;住宅小区,金牛区,104.001962,30.728439
中成主角,residential,商务住宅;住宅区;住宅区,金牛区,104.000435,30.726802
正成·拉斐3期,residential,商务住宅;住宅区;住宅小区,金牛区,103.996985,30.721028
新房民苑,residential,商务住宅;住宅区;住宅区,金牛区,103.999554,30.726246
正成·拉斐2期,residential,商务住宅;住宅区;住宅区,金牛区,103.997508,30.721894
迪舒·美领,residential,商务住宅;住宅区;住宅小区,金牛区,104.003427,30.720509
正成·拉斐,residential,商务住宅;住宅区;住宅小区,金牛区,103.996287,30.721537
东原·亲亲里,residential,商务住宅;住宅区;住宅小区|生活服务;生活服务场所;生活服务场所,金牛区,104.001444,30.723754
西城上域,residential,商务住宅;住宅区;住宅小区,金牛区,104.006304,30.726747
西华街道金牛社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.011228,30.725145
国宾·时光汇,residential,商务住宅;住宅区;住宅小区,金牛区,104.004851,30.7263
泽瑞西园,residential,商务住宅;住宅区;住宅小区,金牛区,104.011201,30.721995
金桥苑(信息园西路),residential,商务住宅;住宅区;住宅小区,金牛区,104.005541,30.721624
金泉街道金牛社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.011277,30.725262
富兴苑(西华大道),residential,商务住宅;住宅区;住宅小区,金牛区,104.023158,30.728099
西园,residential,商务住宅;住宅区;住宅小区,金牛区,104.014019,30.723275
金牛区瓦子社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.016357,30.725494
金泉街道青杠社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.022213,30.728337
纯水岸2区,residential,商务住宅;住宅区;住宅小区,金牛区,104.023266,30.722188
纯水岸北区,residential,商务住宅;住宅区;住宅小区,金牛区,104.025836,30.722125
华侨城·天鹅堡,residential,商务住宅;住宅区;住宅小区,金牛区,104.02658,30.722611
华侨城纯水岸1期,residential,商务住宅;住宅区;住宅区,金牛区,104.025851,30.719528
华侨城3期,residential,商务住宅;住宅区;住宅区,金牛区,104.024789,30.721593
华侨城·东岸东区,residential,商务住宅;住宅区;住宅小区,金牛区,104.04242,30.727874
华侨城·东岸西区,residential,商务住宅;住宅区;住宅小区,金牛区,104.035957,30.729043
华侨城·天屿,residential,商务住宅;住宅区;住宅小区,金牛区,104.038913,30.72657
中加水岸,residential,商务住宅;住宅区;住宅小区,金牛区,104.042755,30.721884
成都华侨城·东岸A1区,residential,商务住宅;住宅区;住宅区,金牛区,104.036112,30.727189
成都华侨城·东岸A3区,residential,商务住宅;住宅区;住宅区,金牛区,104.041038,30.726729
金府世家,residential,商务住宅;住宅区;住宅小区,金牛区,104.050812,30.725115
新桥丽景,residential,商务住宅;住宅区;住宅小区,金牛区,104.049434,30.726409
沙河·源上金府,residential,商务住宅;住宅区;住宅小区,金牛区,104.053303,30.724506
沙河源街道新桥社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.044598,30.72009
新元绿洲,residential,商务住宅;住宅区;住宅区,金牛区,104.045122,30.719746
洞翠苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.052811,30.720985
杨柳新屯小区,residential,商务住宅;住宅区;住宅小区,金牛区,104.047788,30.727128
沙河源上金府2期,residential,商务住宅;住宅区;住宅区,金牛区,104.052226,30.724973
天悦城,residential,商务住宅;住宅区;住宅小区,金牛区,104.053424,30.726285
新桥丽景西区,residential,商务住宅;住宅区;住宅小区,金牛区,104.048472,30.726047
新桥丽景B区,residential,商务住宅;住宅区;住宅区,金牛区,104.049917,30.726507
新桥丽景2期,residential,商务住宅;住宅区;住宅区,金牛区,104.051354,30.727171
蓝光·花满庭,residential,商务住宅;住宅区;住宅小区,金牛区,104.057794,30.725585
泉水南苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.060023,30.72514
凌江尚府,residential,商务住宅;住宅区;住宅小区,金牛区,104.0549,30.724127
泉水北苑,residential,商务住宅;住宅区;住宅小区,金牛区,104.060225,30.726127
沙河源街道泉水社区,residential,商务住宅;住宅区;住宅小区,金牛区,104.0608,30.723841
蓉北商贸二段,residential,商务住宅;住宅区;住宅小区,金牛区,104.056677,30.72329
天悦汇中心2期,residential,商务住宅;住宅区;住宅小区,金牛区,104.055196,30.727643
第一园(沙河源街道泉水社区西),residential,商务住宅;住宅区;住宅小区,金牛区,104.057137,30.723651
泉水人家2期B区,residential,商务住宅;住宅区;住宅小区,金牛区,104.061262,30.729261
泉水东苑A区,residential,商务住宅;住宅区;住宅小区,金牛区,104.061797,30.72597
金牛区泉水东苑B区,residential,商务住宅;住宅区;住宅小区,金牛区,104.061447,30.725182
