name,category,type,district,wgs_lng,wgs_lat
冰月KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.096972,30.681884
漫步时空网咖成都市,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.09788,30.685172
金鑫二期音乐酒吧KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.094812,30.689173
武名功夫馆,sports,科教文化服务;培训机构;培训机构|体育休闲服务;运动场馆;运动场所,成华区,104.0981,30.683748
赛利亚网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.102993,30.686922
蓝地张二网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.096776,30.688929
追子弹量贩KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.098857,30.681102
漫时光网吧(踏水桥北街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.102079,30.682276
时维网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.102356,30.682307
时维概念网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.102356,30.682307
肥猫网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.10335,30.68299
米克网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.103397,30.688517
电子科技大学沙河校区游泳池,sports,体育休闲服务;运动场馆;游泳馆,成华区,104.094817,30.679456
沐禾网咖(财富又一城店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.093733,30.681682
道格韦恩健身游泳馆,sports,体育休闲服务;运动场馆;健身中心,成华区,104.101971,30.686944
南屏晚声音乐工作室(浅水半岛店),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.103436,30.684714
老窝子棋牌茶,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.093552,30.686033
电子科技大学沙河校区网球场,sports,体育休闲服务;运动场馆;网球场,成华区,104.095362,30.679883
成量集团公司工会俱乐部台球室,sports,体育休闲服务;运动场馆;台球厅,成华区,104.103025,30.683246
美地美KTV,sports,体育休闲服务;娱乐场所;KTV,成华区,104.103301,30.688722
香木园休闲庄,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.108863,30.680969
玩家天堂网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.107669,30.685513
飞飞网咖(双建路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.109354,30.686046
天天好心情,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.112562,30.683338
起点网吧(建设北路店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.111662,30.679677
海豚网吧(二环路东一段),sports,体育休闲服务;娱乐场所;网吧,成华区,104.104752,30.680405
伽玥国际瑜伽馆(八里店),sports,体育休闲服务;运动场馆;健身中心,成华区,104.109871,30.685276
靓之晶网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.105099,30.688801
世友网吧(纵横天下店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.105334,30.689046
光辉岁月网络会所(新风路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.108991,30.687131
快乐8网络会所,sports,体育休闲服务;娱乐场所;网吧,成华区,104.112405,30.682204
宝泰家园中庭恒温游泳馆,sports,体育休闲服务;运动场馆;游泳馆,成华区,104.112632,30.687985
新时代网吧(怡福巷),sports,体育休闲服务;娱乐场所;网吧,成华区,104.106192,30.685966
808音乐空间(双建路店),sports,体育休闲服务;娱乐场所;KTV,成华区,104.112202,30.682489
神之网咖(桃蹊路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.104363,30.683223
桃林网吧(桃源街),sports,体育休闲服务;娱乐场所;网吧,成华区,104.111721,30.685813
靓子精网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.106197,30.686339
壹东方网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.11347,30.679512
泽安养老,sports,体育休闲服务;度假疗养场所;疗养院,成华区,104.105503,30.686698
本土瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.104205,30.683655
东方尊会,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.112206,30.681268
成都家合兴职工俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.108146,30.687492
桃源社区活动室,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.112581,30.685182
成都狼人钓友俱乐部,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.105888,30.680544
健园娱乐活动中心,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.105396,30.685548
必好左右网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.104577,30.684924
四川DJ俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.104757,30.680603
香亦乐棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.109076,30.688937
天天乐机麻,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.10899,30.68811
四方红棋牌室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.108553,30.688972
凌云棋牌茶艺,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.106168,30.680578
南天苑小区娱乐活动室,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.112306,30.686937
翰林会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.106532,30.682358
动感网咖(文德路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.118403,30.682142
蓝月亮网吧(二仙桥南一路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.116094,30.681272
星空网络(二仙桥南一路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.116105,30.681233
二仙桥石油社区门球场,sports,体育休闲服务;运动场馆;运动场所,成华区,104.115932,30.685825
万紫天缘动漫城,sports,体育休闲服务;娱乐场所;游戏厅,成华区,104.119076,30.683162
恒隆网吧(建设北路三段),sports,体育休闲服务;娱乐场所;网吧,成华区,104.121724,30.68271
壹东方网咖·电竞(桃林花开店),sports,体育休闲服务;娱乐场所;网吧,成华区,104.114186,30.680665
四川成都弓兵团俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.120499,30.68111
香烟棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.116998,30.683815
圣灯街道办事处圣灯社区活动室,sports,体育休闲服务;娱乐场所;娱乐场所,成华区,104.122691,30.682458
我所遇见的生活DIY,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.12072,30.682455
机车厂影剧院,sports,体育休闲服务;影剧院;电影院,成华区,104.133075,30.686279
东华社区老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.12746,30.685747
情系网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.12371,30.682857
乐享生活汇,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.123869,30.682863
职工活动中心,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,成华区,104.133164,30.686349
寒雨轩网吧,sports,体育休闲服务;娱乐场所;网吧,成华区,104.132164,30.68217
绿色网吧(下涧槽路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.134109,30.684196
星空纵情海网络会所,sports,体育休闲服务;娱乐场所;网吧,成华区,104.136056,30.685145
美宾游泳,sports,体育休闲服务;运动场馆;运动场所,成华区,104.141392,30.686706
标点网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.137974,30.684741
纵横驰骋网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.138369,30.683532
一点缘网吧(二仙桥北路),sports,体育休闲服务;娱乐场所;网吧,成华区,104.138277,30.680334
二仙桥街道市民活动中心,sports,体育休闲服务;休闲场所;休闲场所,成华区,104.134105,30.683732
快快智能健身减肥主题店(富临理宫6店),sports,体育休闲服务;运动场馆;健身中心,成华区,104.138955,30.683633
黑桃K,sports,体育休闲服务;娱乐场所;KTV,成华区,104.150724,30.684374
6号网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.150697,30.684316
东苑飞翔网咖,sports,体育休闲服务;娱乐场所;网吧,成华区,104.150807,30.683856
尚豪瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.144524,30.679646
净瑜伽,sports,体育休闲服务;运动场馆;健身中心,成华区,104.151553,30.684998
成都理工大学北校区篮球场,sports,体育休闲服务;运动场馆;篮球场馆,成华区,104.14402,30.680237
茶机麻棋牌,sports,体育休闲服务;娱乐场所;棋牌室,成华区,104.147487,30.689368
成都理工大学北校区篮球场(二仙桥东三路),sports,体育休闲服务;运动场馆;篮球场馆,成华区,104.144687,30.679626
往来,sports,体育休闲服务;娱乐场所;酒吧,成华区,104.181565,30.688988
恒温游泳,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.96769,30.671807
光华杏林游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.967044,30.672341
宝贝乐儿童游乐村(花语城分店),sports,体育休闲服务;休闲场所;游乐场,青羊区,103.967411,30.675566
轻点奇迹网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.972833,30.671908
丛林网咖(光华北二路),sports,体育休闲服务;娱乐场所;网吧,青羊区,103.964681,30.675213
万达五国皇家大马戏节,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.972085,30.678402
潮流网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.967128,30.676064
元素网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.96655,30.676229
探索者健身,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.970016,30.674421
时代网咖(光华店),sports,体育休闲服务;娱乐场所;网吧,青羊区,103.973405,30.673768
强友快乐网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.982571,30.674815
e线网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.98209,30.671961
沙陶屋,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.976121,30.674028
思必好无限网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.976902,30.67562
无极网吧(四威北路),sports,体育休闲服务;娱乐场所;网吧,青羊区,103.991719,30.674078
3人行音乐酒吧(清波店),sports,体育休闲服务;娱乐场所;KTV,青羊区,103.985324,30.677633
贝森园社区台球,sports,体育休闲服务;运动场馆;台球厅,青羊区,103.990533,30.673394
三人行KTV音乐酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.986325,30.678381
极指道网络生活馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.988792,30.673541
鑫愿网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.986548,30.678098
道格韦恩健身游泳馆,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.991448,30.671581
音色酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.989491,30.674808
MoCoo Bar木壳,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.990648,30.672659
暗影岛网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.992073,30.67375
翔悦网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.985324,30.677632
大晟网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.989964,30.673147
晟大网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.990342,30.67303
美速健身(苏坡店),sports,体育休闲服务;运动场馆;健身中心,青羊区,103.98614,30.677853
金秀瑜伽馆,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.986614,30.678924
美素健身,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.986076,30.677365
木壳音乐酒吧(贝森店),sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.990777,30.672594
3人行音乐吧,sports,体育休闲服务;影剧院;音乐厅,青羊区,103.985508,30.677685
双新路社区党员、群众活动室,sports,体育休闲服务;休闲场所;休闲场所,青羊区,103.987809,30.673097
青羊区苏坡中鹏社区老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,103.983915,30.671157
成都霓裳休闲健身工作室(清江店),sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.003448,30.674772
太平洋激光影城(金沙店),sports,体育休闲服务;影剧院;电影院,青羊区,103.996944,30.678437
月亮村KTV广场(蜀金路),sports,体育休闲服务;娱乐场所;KTV,青羊区,103.997717,30.678287
紫荆电影城(金沙店),sports,体育休闲服务;影剧院;电影院,青羊区,103.995132,30.679531
思必好新蟲蟲网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.997304,30.675709
悠然时尚网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.000507,30.676195
歌王国际,sports,体育休闲服务;娱乐场所;KTV,青羊区,103.99792,30.6766
华府金沙游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.999825,30.67838
凯丽美域游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,103.994405,30.678315
芒果私人影吧(西单店),sports,体育休闲服务;影剧院;电影院,青羊区,103.99849,30.679412
阿玛瑞诺红酒吧,sports,体育休闲服务;娱乐场所;酒吧|生活服务;洗浴推拿场所;洗浴推拿场所,青羊区,104.000402,30.677697
沐西bar,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.999585,30.673688
壹九吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.001409,30.673855
云雾网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.000815,30.678795
MASK CLUB(后工业别墅轰趴馆),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.000786,30.674159
艾斯酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.999583,30.673619
永利演艺厅,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.001238,30.675918
AIRPARK爱尔城运动工场(成都店),sports,体育休闲服务;休闲场所;游乐场,青羊区,104.001588,30.674066
右见花开,sports,体育休闲服务;娱乐场所;酒吧|餐饮服务;休闲餐饮场所;休闲餐饮场所,青羊区,104.001059,30.678851
鑫音画时尚Feel Bar,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.994645,30.672688
皇家贝里斯足球俱乐部,sports,体育休闲服务;运动场馆;足球场,青羊区,104.000249,30.673164
峰尚弓社,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.00151,30.673069
MANNY网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.997006,30.677497
悦府茶艺养生会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.9956,30.679206
66酒馆,sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.996939,30.678676
极速网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.995804,30.679195
森源泉网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.99843,30.675481
ACE电竞酒吧(西村大院),sports,体育休闲服务;娱乐场所;酒吧,青羊区,103.999583,30.67362
译瑜伽会馆,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.997449,30.678197
胡胖胖演艺,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,103.997937,30.676644
乾龙健身,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.997868,30.678702
贝特会健身,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.996132,30.679026
圣珈瑜伽(西村会馆店),sports,体育休闲服务;运动场馆;健身中心,青羊区,103.999782,30.672575
清健身(西村大院店),sports,体育休闲服务;运动场馆;健身中心,青羊区,104.001506,30.674217
如萱瑜伽,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.998162,30.677414
上指选网络生活馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.995787,30.67297
金莎蓝黛俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.998431,30.676865
棋牌茶,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.996542,30.670749
博瑞都市花园网球场,sports,体育休闲服务;运动场馆;网球场,青羊区,104.002165,30.669939
贝特会纯氧健身会所,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.997452,30.678398
古梵瑜伽会所,sports,体育休闲服务;运动场馆;健身中心,青羊区,103.996876,30.677958
巴顿激战,sports,体育休闲服务;娱乐场所;游戏厅,青羊区,104.000078,30.672477
摩根量贩KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.001793,30.675014
永利国际俱乐部(苏坡东路),sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.002037,30.675935
漫泥网咖,sports,体育休闲服务;娱乐场所;网吧,青羊区,103.996796,30.677712
祝福娱乐活动中心(贝双街),sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.000311,30.670399
星光国际俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,103.997937,30.676644
宾贝特健身会所(中大君悦广场店),sports,体育休闲服务;运动场馆;健身中心,青羊区,103.99649,30.678653
悠然瑜伽(西单店),sports,体育休闲服务;运动场馆;健身中心,青羊区,103.997285,30.677515
新阳光健康家园游泳池,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,103.99987,30.675462
贝森路社区中老年活动室,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,103.998597,30.671378
云国际跆拳道馆(华府金沙店),sports,体育休闲服务;运动场馆;跆拳道场馆,青羊区,103.999549,30.677893
青羊双新社区朗力托老所,sports,体育休闲服务;度假疗养场所;疗养院,青羊区,103.9944,30.672709
君憩园会所,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.001714,30.674679
太平洋电影成,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.001563,30.677011
麻雀休闲坊,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.007452,30.670562
星光灿烂(金沙店),sports,体育休闲服务;娱乐场所;KTV,青羊区,104.00876,30.678532
万达影城(成都金沙广场店),sports,体育休闲服务;影剧院;电影院,青羊区,104.006484,30.67344
新文化宫恒温游泳馆(中环路青羊大道段),sports,体育休闲服务;运动场馆;游泳馆,青羊区,104.006034,30.673137
天罗地网网吧(中环路青羊大道段),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.006434,30.678461
笙歌KTV广场,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.006583,30.673413
了凡瑜伽,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.011754,30.675069
梦想剧场,sports,体育休闲服务;影剧院;剧场,青羊区,104.006021,30.672582
劳动人民文化宫戏剧厅,sports,体育休闲服务;影剧院;剧场,青羊区,104.005884,30.672579
缤纷量贩式KTV(金沙店),sports,体育休闲服务;娱乐场所;KTV,青羊区,104.006752,30.673804
网来网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.011713,30.674924
真爱·纯k后派对,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.008712,30.678608
六合星光,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.007823,30.677367
成都市文化宫恒温游泳馆,sports,体育休闲服务;运动场馆;游泳馆,青羊区,104.006646,30.673115
金色音乐吧,sports,体育休闲服务;影剧院;音乐厅,青羊区,104.006461,30.67239
Ccfeel,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.006846,30.678252
格子空间网络,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.013218,30.674073
西南财经大学离退休教职工活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.010479,30.673526
逍遥精酿啤酒馆,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.00675,30.670013
指南针酒吧(金沙园二期东南),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.00545,30.678483
格子网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.009323,30.677339
金沙园二期游泳池,sports,体育休闲服务;运动场馆;游泳馆,青羊区,104.007631,30.677558
丽江风情酒馆,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.005389,30.678922
成都市文化宫健身馆,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.006348,30.672665
艾菲尔瑜伽,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.00715,30.67791
森健身中心,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.00662,30.673332
崇孝养老(清江中路),sports,体育休闲服务;度假疗养场所;疗养院|体育休闲服务;休闲场所;休闲场所,青羊区,104.012963,30.674126
爱和华集团俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.004139,30.67207
西南财经大学综合练习馆,sports,体育休闲服务;运动场馆;运动场所,青羊区,104.01351,30.672875
康怡永年养老度假基地,sports,体育休闲服务;度假疗养场所;疗养院,青羊区,104.010968,30.673821
顶尖汇健身俱乐部,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.011788,30.675245
尼罗文化肚皮舞瑜伽馆,sports,体育休闲服务;运动场馆;健身中心,青羊区,104.004459,30.669816
花街8号铺,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.00647,30.679275
盛朝娱乐,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.008447,30.678134
乒乓球训练中心,sports,体育休闲服务;运动场馆;乒乓球馆,青羊区,104.006441,30.672632
船长网咖(中环路青羊大道段),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.00671,30.670165
西南财经大学光华校区田径场,sports,体育休闲服务;运动场馆;运动场所,青羊区,104.012974,30.672877
木府,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.004735,30.678819
乒乓球训练馆,sports,体育休闲服务;运动场馆;乒乓球馆,青羊区,104.005501,30.67819
四川钓鱼网川钓俱乐部,sports,体育休闲服务;休闲场所;垂钓园,青羊区,104.00752,30.676584
川藏老兵车友俱乐部,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.01181,30.673638
和嘉天健羽毛球馆(新文化宫),sports,体育休闲服务;运动场馆;羽毛球场,青羊区,104.00662,30.673332
博畅国际沙棘会馆居家养老中心CD.001,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.013565,30.673971
中国春秋跆拳道,sports,体育休闲服务;运动场馆;跆拳道场馆,青羊区,104.005982,30.672174
西南财经大学光华校区成教院学生活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.011309,30.669523
西南财经大学光华校区篮球场(西区),sports,体育休闲服务;运动场馆;篮球场馆,青羊区,104.008286,30.67302
正义跆拳道馆,sports,体育休闲服务;运动场馆;跆拳道场馆,青羊区,104.013485,30.672965
菲尔酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.006902,30.678294
荣德体育休闲广场,sports,体育休闲服务;运动场馆;综合体育馆,青羊区,104.023098,30.67913
西南财经大学体育馆(成华路),sports,体育休闲服务;运动场馆;综合体育馆,青羊区,104.013686,30.672765
育成体育篮球俱乐部(西南财大店),sports,体育休闲服务;运动场馆;篮球场馆,青羊区,104.014472,30.673166
西南财经大学光华校区校友之家,sports,餐饮服务;咖啡厅;咖啡厅|体育休闲服务;休闲场所;休闲场所,青羊区,104.014197,30.672793
露天花园,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.015533,30.67621
峨影1958电影城(清江东路店),sports,体育休闲服务;影剧院;电影院,青羊区,104.02088,30.673374
巴可·激光巨幕厅,sports,体育休闲服务;影剧院;电影院,青羊区,104.020475,30.674294
金字塔会所,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.016031,30.675508
点与线台球俱乐部(清江东路),sports,体育休闲服务;运动场馆;台球厅,青羊区,104.022928,30.671718
悦享成都KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.02112,30.673468
聚点酒吧(双锦路),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015968,30.675955
金汇量贩KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.022931,30.671717
鑫旗概念量贩KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.014788,30.674417
紫罗兰,sports,体育休闲服务;娱乐场所;迪厅,青羊区,104.022931,30.671717
欣琴酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.016065,30.675715
半生缘网络,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.017094,30.679446
太阳雨酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015996,30.675944
柳木屋,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.016057,30.675674
时光网吧(罗家碾街),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.021182,30.675959
畅饮酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.01594,30.675963
醉酣仙,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.016074,30.675846
边度酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.018176,30.671005
半糖网吧(战旗店),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.019007,30.676271
老地方情谊1314酒吧KTV(财大店),sports,体育休闲服务;娱乐场所;KTV,青羊区,104.018519,30.670873
LATITUDE33,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.014792,30.674888
夜色星光KTV酒吧,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.018467,30.670824
鑫悦酒吧KTV,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.018467,30.670826
乾笙酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015838,30.675746
极地音乐酒水吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.021618,30.679255
千寻经典网络会馆(财大店),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.015639,30.675663
九度空间网吧(战旗东路),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.018601,30.676836
超越动漫电玩城,sports,体育休闲服务;娱乐场所;游戏厅,青羊区,104.023251,30.679291
女王NANA慢摇吧(金沙店),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.018314,30.671019
元鑫网吧,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.01691,30.675312
老地方情谊1314KTV(金沙时代店),sports,体育休闲服务;娱乐场所;KTV,青羊区,104.018356,30.670776
畅饮酒吧A区,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015952,30.676112
本色2004音乐酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.018119,30.670607
畅欢酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015946,30.676096
皇潮酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.016071,30.67575
千寻多米网络会馆,sports,体育休闲服务;娱乐场所;网吧,青羊区,104.015298,30.677098
这里酒吧(双锦路),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.01606,30.675876
圈子酒吧(石人中巷),sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.022547,30.678244
畅欢酒吧B区,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.015797,30.675983
金沙网吧(二环路西二段),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.017664,30.670662
铜乐湾酒吧KTV,sports,体育休闲服务;娱乐场所;KTV,青羊区,104.018137,30.670872
添翼战虎真人CS,sports,体育休闲服务;娱乐场所;娱乐场所,青羊区,104.018097,30.67061
山驴户外自驾游俱乐部,sports,体育休闲服务;运动场馆;运动场所,青羊区,104.017997,30.670701
路康之家四川俱乐部,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.014987,30.673895
以间会友,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.021384,30.673643
康胜银子弹,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.015533,30.67621
根据地茶铺,sports,体育休闲服务;体育休闲服务场所;体育休闲服务场所,青羊区,104.017026,30.671156
荣德羽毛球馆,sports,体育休闲服务;运动场馆;羽毛球场,青羊区,104.023226,30.679037
老年活动中心,sports,体育休闲服务;休闲场所;休闲场所,青羊区,104.016009,30.676174
遇见(二环路西二段),sports,体育休闲服务;娱乐场所;网吧,青羊区,104.019438,30.673061
悠闲茶机麻棋牌,sports,体育休闲服务;娱乐场所;棋牌室,青羊区,104.023549,30.669843
集地酒吧,sports,体育休闲服务;娱乐场所;酒吧,青羊区,104.01605,30.675905
