name,category,type,district,wgs_lng,wgs_lat,weight
中国农业银行24小时自助银行(荆竹中路),finance,金融保险服务;自动提款机;中国农业银行ATM,成华区,104.10262,30.715525,1
中国工商银行ATM,finance,金融保险服务;自动提款机;中国工商银行ATM,成华区,104.112346,30.716267,2
中国农业银行24h,finance,金融保险服务;银行;中国农业银行,成华区,104.104716,30.717712,1
中国建设银行(成都东昌路支行),finance,金融保险服务;银行;中国建设银行,成华区,104.104104,30.715764,5
中国银行ATM(荆翠中路),finance,金融保险服务;自动提款机;中国银行ATM,成华区,104.109944,30.717477,1
中国银行ATM(荆翠中路),finance,金融保险服务;自动提款机;中国银行ATM,成华区,104.108631,30.718042,1
中国建设银行ATM(东荆路),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.111477,30.713254,1
中国连锁银行ATM,finance,金融保险服务;自动提款机;自动提款机,成华区,104.112842,30.718896,2
成都农商银行(同乐分理处),finance,金融保险服务;银行;农村商业银行,成华区,104.165195,30.719002,3
中国建设银行ATM(北湖印象南区西),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.165504,30.717653,1
华夏银行ATM,finance,金融保险服务;自动提款机;华夏银行ATM,金牛区,103.978834,30.709336,2
中国建设银行ATM(清淳一街),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,103.977053,30.70663,1
中国银行ATM(清淳二街),finance,金融保险服务;自动提款机;中国银行ATM,金牛区,103.978213,30.704735,1
华夏银行ATM(黄金东二路),finance,金融保险服务;自动提款机;华夏银行ATM,金牛区,103.990952,30.70832,2
中国银行(成都蜀跃路支行),finance,金融保险服务;银行;中国银行,金牛区,104.003498,30.70785,4
中国建设银行ATM(蜀西环街),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,103.999876,30.705052,3
大连银行(成都蜀汉支行),finance,金融保险服务;银行;银行,金牛区,104.001865,30.705527,2
华夏银行ATM(黄金东一路),finance,金融保险服务;自动提款机;华夏银行ATM,金牛区,103.994761,30.707812,2
华夏银行(蜀汉支行),finance,金融保险服务;银行;华夏银行,金牛区,104.001024,30.707625,2
中国建设银行ATM(西三环路五段辅路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.011142,30.707591,1
中国邮政储蓄银行(羊犀支行),finance,金融保险服务;银行;中国邮政储蓄银行,金牛区,104.006778,30.700878,1
中国工商银行ATM(金卉南路),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.011018,30.709268,1
中国工商银行24小时自助银行(蜀跃东路),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.006401,30.707475,1
中国工商银行24小时自助银行(蜀跃路),finance,金融保险服务;自动提款机;中国工商银行ATM,金牛区,104.005017,30.708512,1
华泰保险股份有限公司(成都众达店),finance,金融保险服务;保险公司;华泰财产保险股份有限公司,金牛区,104.01512,30.701468,2
招商银行(成都金府路支行),finance,金融保险服务;银行;招商银行,金牛区,104.022476,30.707661,2
中国银行ATM(育卉路),finance,金融保险服务;自动提款机;中国银行ATM,金牛区,104.017759,30.70486,1
中国建设银行ATM(金府路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.021188,30.707472,1
交通银行ATM(茶店子西街),finance,金融保险服务;自动提款机;交通银行ATM,金牛区,104.020896,30.704796,1
成都农商银行,finance,金融保险服务;银行;农村商业银行,金牛区,104.043539,30.701279,8
中国建设银行ATM(金房苑北路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.035438,30.699414,2
中国工商银行(长庆路分理处),finance,金融保险服务;银行;中国工商银行,金牛区,104.034299,30.708535,3
中国农业银行(星辰支行),finance,金融保险服务;银行;中国农业银行,金牛区,104.04337,30.707159,2
中国农业银行(成都长庆分理处),finance,金融保险服务;银行;中国农业银行,金牛区,104.0377,30.704479,2
中国民生银行(成都金牛支行),finance,金融保险服务;银行;中国民生银行,金牛区,104.038756,30.704563,2
成都银行(交大路支行),finance,金融保险服务;银行;银行,金牛区,104.040359,30.706012,2
中国工商银行(一品天下分理处),finance,金融保险服务;银行;中国工商银行,金牛区,104.036728,30.70332,2
中国建设银行(锦城名都储蓄所),finance,金融保险服务;银行;中国建设银行,金牛区,104.038814,30.702855,5
中信银行24小时自助银行(银沙北街),finance,金融保险服务;自动提款机;中信银行ATM,金牛区,104.041336,30.700162,1
中国民生银行(成都交大九响社区支行),finance,金融保险服务;银行;中国民生银行,金牛区,104.03665,30.705228,3
交通银行ATM(交大路),finance,金融保险服务;自动提款机;交通银行ATM,金牛区,104.04278,30.704886,8
中国建设银行ATM(星河路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.040325,30.709142,1
中国建设银行ATM(长庆东一路),finance,金融保险服务;自动提款机;中国建设银行ATM,金牛区,104.03523,30.707139,1
包商银行(成都交大智能小区社区支行),finance,金融保险服务;银行;银行,金牛区,104.040367,30.701672,2
