name,category,type,district,wgs_lng,wgs_lat,weight
餐饮中餐,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.97151,30.73101,3
何小何,catering,餐饮服务;咖啡厅;咖啡厅,金牛区,103.97408,30.733922,14
V.CAFE,catering,餐饮服务;冷饮店;冷饮店,金牛区,103.972777,30.732768,2
金川老字号烧烤,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.974851,30.734165,2
牛杂火锅·羊肉汤,catering,餐饮服务;中餐厅;火锅店,金牛区,103.981559,30.73297,1
三峡烤鱼,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.981978,30.733326,1
印象奶咖,catering,餐饮服务;冷饮店;冷饮店,金牛区,103.977903,30.73428,1
美心每客,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.992148,30.731287,4
眼镜家常菜(全兴路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.000023,30.73312,1
周师饭店,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.001312,30.730405,1
蒲志高刀削面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.000427,30.733655,1
紫藤缘茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.012564,30.732015,3
麦派汉堡,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.008374,30.733633,13
何三三,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.008017,30.732715,14
伊金园,catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.009079,30.737956,2
饺面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.008498,30.731842,1
盛香园,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.011704,30.731682,3
真味包点,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.010771,30.733642,6
辛肥肠,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.00733,30.738692,2
何三三香辣火锅兔,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.013004,30.732685,1
园林火锅,catering,餐饮服务;中餐厅;火锅店,金牛区,104.010933,30.729584,1
味美轩川菜馆,catering,餐饮服务;中餐厅;四川菜(川菜),金牛区,104.00839,30.734437,2
渝记小面,catering,餐饮服务;中餐厅;四川菜(川菜),金牛区,104.0142,30.735431,14
老麻抄手(盛兴路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.012256,30.734433,1
红尘香茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.01214,30.738721,1
醉可以柴火鸡(沙西店),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.019464,30.734206,1
百林牛王庙老面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.022248,30.73185,8
凌记食汇坊,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.017747,30.729606,2
曾五哥饭店,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.019238,30.730719,1
兴盛茶楼(金鑫大道),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.016816,30.738516,1
渣渣面(金鑫大道),catering,餐饮服务;中餐厅;四川菜(川菜),金牛区,104.01616,30.739093,1
盛发店,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.01414,30.732811,1
大众饭店(府河丽景东北),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.021704,30.734432,1
龙滋园火锅,catering,餐饮服务;中餐厅;火锅店,金牛区,104.026868,30.732995,13
樱花小事茶餐吧(府河星城店),catering,餐饮服务;快餐厅;快餐厅,金牛区,104.025599,30.731991,1
虾米叮叮,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.027254,30.731088,2
撸一吧茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.02733,30.729302,8
川西老面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.028811,30.732002,7
乐山烧烤,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,104.03314,30.737777,1
友谊中餐馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.026122,30.73386,2
大众饭店(金丰路辅路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.043048,30.733833,1
虾子羊肉粉,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.03484,30.739015,1
胡豆花,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.034986,30.738065,1
多味瓜子糖果店,catering,购物服务;便民商店/便利店;便民商店/便利店|餐饮服务;糕饼店;糕饼店,金牛区,104.049588,30.73565,10
仙草宓(凯德金牛店),catering,餐饮服务;甜品店;甜品店,金牛区,104.052229,30.731867,1
李记隆江猪脚饭,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.049572,30.733509,4
王辣面(川建路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.047596,30.735125,1
老面孔,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.053475,30.735398,10
富顺县城黄氏豆花饭,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.049606,30.73903,3
客来香民餐,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.049694,30.736801,2
随缘餐厅(川建路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.048663,30.735183,1
鑫隆饭店(古柏路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.049753,30.737493,1
乐山翘脚羊肉,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.056131,30.734972,4
南部一家,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.062101,30.72958,3
袁记串串香,catering,餐饮服务;中餐厅;火锅店,金牛区,104.058815,30.730725,10
启明土黄鳝河鲜,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.056339,30.731912,1
洞天酒家(陆家大道),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.062378,30.738365,1
自贡饭店(川建路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.061772,30.735495,3
盛世蛋糕店,catering,餐饮服务;糕饼店;糕饼店,金牛区,104.059616,30.729834,3
泉水大排档,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.059618,30.733349,1
泉水苑,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.062456,30.733574,1
润泉茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.062543,30.732235,1
嫂子鲜菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.056103,30.73398,5
洪洪冷锅鱼,catering,餐饮服务;中餐厅;海鲜酒楼,金牛区,104.059665,30.735476,4
李记冒节子肥肠粉(陆家大道),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.062147,30.736108,1
美式代言,catering,餐饮服务;外国餐厅;外国餐厅,金牛区,104.05772,30.731777,1
85度TEA,catering,餐饮服务;冷饮店;冷饮店,金牛区,104.057526,30.730669,4
大众小吃(川建路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.060506,30.735641,2
灶王茶府,catering,餐饮服务;咖啡厅;咖啡厅,金牛区,104.059916,30.731074,1
绵阳米粉(朗润路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,104.059649,30.734677,1
小吃饭店(王贾路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.067538,30.733062,1
369火锅,catering,餐饮服务;中餐厅;火锅店,金牛区,104.08799,30.732094,1
蓉蓉饼屋,catering,餐饮服务;糕饼店;糕饼店,成华区,104.108787,30.731113,13
老味道川菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.105802,30.735408,2
渣渣面,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.107591,30.734676,1
内江胖哥面馆(蜀陵路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.113036,30.733588,1
凤妹鱼庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.114211,30.731846,1
面之缘面馆(蜀陵路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.121241,30.738989,1
富顺豆花饭(蜀陵路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.119599,30.738063,1
良木名居茶楼,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.120695,30.738699,1
潮州饭店(石岭路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.130246,30.729547,1
德兴茶园(蜀陵路),catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.124398,30.73915,1
憨憨咖啡餐饮屋,catering,餐饮服务;咖啡厅;咖啡厅,成华区,104.143291,30.73692,2
香邻居酒楼,catering,餐饮服务;中餐厅;综合酒楼,成华区,104.139197,30.733986,1
钟何鸭子酒楼,catering,餐饮服务;中餐厅;综合酒楼,成华区,104.138486,30.734226,1
玫瑰苑餐厅(熊猫大道),catering,餐饮服务;中餐厅;中餐厅,成华区,104.143996,30.737095,1
邱记炒香店,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.971893,30.729473,8
重庆胖妈烂火锅(两河店),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.964607,30.721423,1
仁和,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.976912,30.724997,182
煨膳美,catering,餐饮服务;外国餐厅;外国餐厅,金牛区,103.978896,30.723897,3
盐都茶楼,catering,餐饮服务;快餐厅;茶餐厅,金牛区,103.974651,30.721766,4
EspritParfume,catering,餐饮服务;咖啡厅;咖啡厅,金牛区,103.976668,30.722588,1
老青城,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.977408,30.720354,3
露露老面馆,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.978957,30.720091,8
挑挑面,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.980051,30.72042,7
天天香炒菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.976078,30.719686,2
椒香鱼府,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.978326,30.71873,17
店小二串串,catering,餐饮服务;中餐厅;火锅店,金牛区,103.97691,30.723027,1
合力达汇西生态园,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.979918,30.724185,1
宜宾快餐,catering,餐饮服务;快餐厅;快餐厅,金牛区,103.97765,30.721305,1
内伙子快餐面食中餐米粉,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.98953,30.720677,2
聚友饭店(金周路),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.985242,30.721929,2
开心园,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.987563,30.72253,22
老油条小菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.984339,30.721592,3
正宗川味老面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.990608,30.723409,3
笋子面(金周路),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.990038,30.722958,1
味美餐,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.993188,30.723864,2
花园餐厅(兴科中路),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.988261,30.720949,1
罗记土鳝鱼(金科北路店),catering,餐饮服务;中餐厅;海鲜酒楼,金牛区,104.00238,30.722845,1
胥三妹香肠,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.99847,30.722903,1
李胖哥牛肉汤,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.999512,30.722028,1
小尖漂江湖,catering,餐饮服务;中餐厅;海鲜酒楼,金牛区,104.002454,30.723494,2
洋气便当,catering,餐饮服务;中餐厅;中餐厅|餐饮服务;快餐厅;快餐厅,金牛区,104.004294,30.726035,13
红旗快餐,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.996343,30.719845,2
渣渣面(金科南路),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.998982,30.721172,1
牛排火锅,catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.003728,30.723442,4
重庆特色冷锅鱼、羊肉汤,catering,餐饮服务;中餐厅;四川菜(川菜),金牛区,104.000123,30.721853,1
胖哥茶楼(金科西路),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,103.999378,30.725479,1
寻味鲜面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.997128,30.722925,2
大禹家常菜,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.000901,30.722008,8
李氏炒菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.999956,30.723545,1
宜宾燃面,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.998494,30.725336,1
内江牛肉面(金科南三路),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.99746,30.72426,1
江鹰徐记无水脆皮蜂蜜蛋糕,catering,餐饮服务;糕饼店;糕饼店,金牛区,103.997944,30.722008,2
自家饺子馆(金周路),catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.99923,30.725975,1
李毅餐馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.003259,30.726796,2
乔记小吃,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.999434,30.724514,2
家常饭店,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.995643,30.724832,1
满席,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.005582,30.724764,11
穆罕餐馆,catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.0088,30.723674,1
晶鑫休闲茶坊(信息园西路),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.005596,30.722152,1
江妹小吃,catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.005634,30.725723,3
宜宾燃面(金周路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.004885,30.727307,1
留庄刘氏私家菜,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.01308,30.726399,1
陈姐饭馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.007716,30.723471,1
甜品来了,catering,餐饮服务;甜品店;甜品店,金牛区,104.022922,30.724134,1
龙水面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.015916,30.728407,7
三和饭店(金青路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.013986,30.726984,4
芙蓉茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.015044,30.720001,2
伊金园(金青路),catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.014006,30.721712,1
沟边脆绍面,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.014884,30.726524,2
乔一乔家常菜,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.017005,30.729152,1
廖记饭馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.018172,30.723549,1
小弟面馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.01743,30.724254,1
无名饭店(华严路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.020701,30.721175,1
香港猫堂甜品,catering,餐饮服务;甜品店;甜品店|餐饮服务;中餐厅;中餐厅,金牛区,104.031077,30.721081,5
品尚香餐馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.025973,30.723717,7
来必饱,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.03307,30.721819,8
宜宾燃面,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.024141,30.725901,12
面点小厨,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.030658,30.723138,2
欢乐士多,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.032672,30.725479,2
巴蜀餐吧,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.031402,30.727639,1
香巴拉,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.030767,30.727617,1
魔幻厨房,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.030034,30.724959,1
麦当劳(欢乐谷白塔餐厅),catering,餐饮服务;快餐厅;麦当劳,金牛区,104.030431,30.723661,1
农家麻辣面(青杠林村店),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.025172,30.725283,1
4U现烤披萨(华侨城店),catering,餐饮服务;快餐厅;快餐厅,金牛区,104.026456,30.723125,1
老坝坝青椒鸡,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.024776,30.727715,1
关氏钵钵鸡(影视学院店),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.023795,30.726771,1
勇锋农家,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.026167,30.727303,1
幺妹饭店,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.030283,30.728847,1
水吧,catering,餐饮服务;冷饮店;冷饮店,金牛区,104.028304,30.725043,1
老房子·水墨红食府(欢乐谷店),catering,餐饮服务;中餐厅;中餐厅|餐饮服务;茶艺馆;茶艺馆,金牛区,104.035864,30.722581,1
墨宴,catering,餐饮服务;中餐厅;中餐厅|餐饮服务;茶艺馆;茶艺馆,金牛区,104.034668,30.722367,15
忆家,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.04118,30.720585,9
樱花屋,catering,餐饮服务;外国餐厅;日本料理,金牛区,104.033961,30.722527,1
临水雅园,catering,餐饮服务;中餐厅;特色/地方风味餐厅|体育休闲服务;休闲场所;休闲场所,金牛区,104.043327,30.726222,1
昇华台大酒店餐厅,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.04186,30.720123,1
高比大厨快餐厅,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.033983,30.723952,1
金府御宴,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.041367,30.719416,1
金海岸海鲜大排档,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.040649,30.719759,1
杨柳园,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.051083,30.723645,20
乡厨子柴火鸡,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.04949,30.723612,1
尚膳,catering,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;火锅店,金牛区,104.048276,30.721386,1
味滋尚,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.04868,30.726725,7
西北拉面,catering,餐饮服务;中餐厅;清真菜馆,金牛区,104.053386,30.724681,17
新希望鲜生活蛋糕(新桥丽景B区店),catering,餐饮服务;糕饼店;糕饼店,金牛区,104.051175,30.727324,1
儿时的回忆麻辣烫,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,104.045355,30.72019,1
大众饭店(福泉路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.052638,30.723531,2
青菜园子烧菜馆,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.049168,30.729298,1
城市快餐,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.04357,30.721484,1
美味糕点,catering,餐饮服务;糕饼店;糕饼店,金牛区,104.053346,30.723862,2
卤肉面,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.043737,30.719206,8
茗香苑,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.047783,30.724553,1
靓苑,catering,餐饮服务;休闲餐饮场所;休闲餐饮场所,金牛区,104.045793,30.723139,1
聚贤茶坊(洞子口北街),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.047565,30.726324,1
金府世家茶楼,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.050944,30.725291,1
周婆火锅串串,catering,餐饮服务;中餐厅;火锅店,金牛区,104.059054,30.724161,4
嘟市基,catering,餐饮服务;糕饼店;糕饼店,金牛区,104.054896,30.723609,3
小宝面庄,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.060455,30.725348,19
泉水大排档,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.059937,30.72883,2
沁心居茶府,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.05565,30.724279,3
竹香串串,catering,餐饮服务;快餐厅;快餐厅,金牛区,104.062207,30.728869,1
水源居(沙河源东路),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.057872,30.72224,1
沙河源聚友茶坊,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.056971,30.72326,1
源景商务茶园,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.0536,30.7224,1
23号,catering,餐饮服务;休闲餐饮场所;休闲餐饮场所,金牛区,104.05938,30.726115,3
广元米凉面,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.056558,30.724006,2
柴火食府,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.066016,30.722014,24
罗记面馆(王贾路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.066359,30.723755,3
三玖茶府,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.066598,30.720499,2
水韵茶坊(王贾西街),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.063712,30.722538,1
后院茶坊(中环路洞子口路段),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.06777,30.719886,2
圣克士,catering,餐饮服务;外国餐厅;西餐厅(综合风味),金牛区,104.066659,30.721251,1
大众川菜馆(王贾路),catering,餐饮服务;中餐厅;四川菜(川菜),金牛区,104.066764,30.72438,1
原味绍子面,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.072929,30.720678,3
随变点,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.075102,30.72328,23
宜宾燃面(韦家碾一路),catering,餐饮服务;中餐厅;中餐厅,金牛区,104.076448,30.722411,3
冯记串串香(绿地世纪城店),catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,104.078005,30.722255,1
香草阁,catering,餐饮服务;中餐厅;火锅店,金牛区,104.074816,30.720525,1
羊马川西名小吃,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.074061,30.720598,3
凤凰茶坊(韦家碾三路),catering,餐饮服务;茶艺馆;茶艺馆,金牛区,104.075349,30.720481,1
有友茶楼,catering,餐饮服务;茶艺馆;茶艺馆,成华区,104.100891,30.719535,13
仁和饭店,catering,餐饮服务;中餐厅;中餐厅,金牛区,104.096233,30.726125,6
万喜酒楼,catering,餐饮服务;中餐厅;中餐厅,成华区,104.10323,30.719933,1
凤凰饭店,catering,餐饮服务;中餐厅;火锅店,金牛区,104.094906,30.726096,1
富顺豆花,catering,餐饮服务;中餐厅;中餐厅,成华区,104.100066,30.729013,7
圣嘉茶啡坊,catering,餐饮服务;咖啡厅;咖啡厅,成华区,104.098388,30.719744,2
可以,catering,餐饮服务;中餐厅;中餐厅,成华区,104.09926,30.719429,1
鸿银饭店,catering,餐饮服务;中餐厅;中餐厅,成华区,104.101113,30.728893,2
冒牌火锅菜(北门富森店),catering,餐饮服务;中餐厅;中餐厅,成华区,104.110792,30.726783,1
喜郎厨快餐(北门富森美店),catering,餐饮服务;快餐厅;快餐厅,成华区,104.107578,30.727088,1
乐合园川菜馆,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.106376,30.727138,2
二妹家常菜,catering,餐饮服务;中餐厅;中餐厅,成华区,104.11261,30.727395,1
上码头家常菜馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.111418,30.726702,1
川东饭店,catering,餐饮服务;中餐厅;中餐厅,成华区,104.105923,30.728228,1
时光解馋坊(工疗家园南),catering,餐饮服务;中餐厅;中餐厅,成华区,104.112409,30.727984,1
简阳肖仙仙羊肉汤,catering,餐饮服务;中餐厅;中餐厅,成华区,104.120686,30.724764,1
重庆坝子老火锅,catering,餐饮服务;中餐厅;火锅店,成华区,104.121464,30.725338,1
开心鱼庄(致和路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.118523,30.720701,3
蒋氏面馆(致和路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.119282,30.721403,1
军帅饭庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.123073,30.725397,1
阿里饭店(熊猫大道),catering,餐饮服务;中餐厅;中餐厅,成华区,104.119375,30.724768,1
兄弟柴火鸡(熊猫大道),catering,餐饮服务;中餐厅;中餐厅,成华区,104.128079,30.723281,1
三嫂子渔庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.129757,30.722343,2
河边风味,catering,餐饮服务;中餐厅;中餐厅,成华区,104.128832,30.72177,1
豪记卤肉小吃店,catering,餐饮服务;快餐厅;快餐厅,成华区,104.128957,30.721207,1
神仙气功鱼,catering,餐饮服务;快餐厅;快餐厅,成华区,104.130804,30.72495,2
胖哥餐馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.133538,30.727426,2
聂三耳鹅肠火锅(熊猫店),catering,餐饮服务;中餐厅;火锅店,成华区,104.132421,30.726336,1
重庆饭店,catering,餐饮服务;中餐厅;四川菜(川菜),成华区,104.124049,30.725933,1
万县面馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.123815,30.725098,4
三毛农家饭馆,catering,餐饮服务;中餐厅;中餐厅,成华区,104.130273,30.724502,2
银鸽湾,catering,餐饮服务;中餐厅;中餐厅,成华区,104.125757,30.725061,1
正宗魏记查渣面(蜀龙路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.145245,30.720594,2
碗碗香面庄(老龙青路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.143794,30.719675,1
印象酒家,catering,餐饮服务;中餐厅;中餐厅,成华区,104.163647,30.722359,3
阿林餐馆(景观大道),catering,餐饮服务;中餐厅;中餐厅,成华区,104.158551,30.722954,1
台湾苏氏牛排(龙潭店),catering,餐饮服务;外国餐厅;外国餐厅,成华区,104.165682,30.721245,1
聚友屋,catering,餐饮服务;中餐厅;火锅店,成华区,104.165332,30.719388,5
张记羊肉汤(成金青快速通道),catering,餐饮服务;中餐厅;中餐厅,成华区,104.173096,30.721473,1
竹林兔,catering,餐饮服务;中餐厅;中餐厅,成华区,104.172746,30.719837,1
东和苑,catering,餐饮服务;中餐厅;综合酒楼,成华区,104.164255,30.721555,4
金牌卤肉面,catering,餐饮服务;中餐厅;中餐厅,成华区,104.165287,30.720234,3
同森源农家小院,catering,餐饮服务;中餐厅;中餐厅,成华区,104.170988,30.720642,1
同乐休闲庄,catering,餐饮服务;中餐厅;中餐厅,成华区,104.172038,30.720364,1
竹林盘(龙青路),catering,餐饮服务;中餐厅;中餐厅,成华区,104.17429,30.719797,1
乡竹园,catering,餐饮服务;中餐厅;中餐厅,成华区,104.174643,30.720289,1
刘家别苑,catering,餐饮服务;中餐厅;中餐厅,成华区,104.175206,30.719862,2
名羊巴蜀烤全羊,catering,餐饮服务;中餐厅;特色/地方风味餐厅,金牛区,103.965196,30.71617,3
巨竹园柴火灶,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.964848,30.718212,1
懿园餐饮,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.966202,30.717043,1
河边茶园,catering,餐饮服务;茶艺馆;茶艺馆,青羊区,103.964552,30.713578,1
馄饨大王,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.982518,30.714466,16
乐卡夫,catering,餐饮服务;冷饮店;冷饮店,金牛区,103.978243,30.709416,52
友谊饭店羊肉汤(两河店),catering,餐饮服务;中餐厅;中餐厅,金牛区,103.98139,30.712872,1
非遗茶楼,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,103.978896,30.711265,2
静点·茗苑,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,103.976416,30.710272,2
捞巴适砂锅串串香,catering,餐饮服务;快餐厅;快餐厅,金牛区,103.981702,30.715492,12
锦福牛肉面家,catering,餐饮服务;快餐厅;快餐厅,金牛区,103.979158,30.717137,4
韩式定妆,catering,餐饮服务;外国餐厅;外国餐厅,金牛区,103.977624,30.718278,1
景观园,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,103.978117,30.710063,1
澜卡九号茶府,catering,餐饮服务;茶艺馆;茶艺馆,金牛区,103.977113,30.710561,1
魔方法式甜点,catering,餐饮服务;甜品店;甜品店,金牛区,103.982935,30.715384,1
koi金本丸萌团子,catering,餐饮服务;咖啡厅;咖啡厅,金牛区,103.983482,30.713892,1
寻常面,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.990796,30.711236,73
川榆坝子火锅,catering,餐饮服务;中餐厅;火锅店,金牛区,103.991582,30.713995,1
壹小厨,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.987655,30.717764,2
安德鲁森(蜀西南店),catering,餐饮服务;糕饼店;糕饼店,金牛区,103.99132,30.710135,4
渔家傲冷锅鱼,catering,餐饮服务;中餐厅;中餐厅,金牛区,103.985192,30.712932,1
