name,category,type,district,wgs_lng,wgs_lat,weight
讯网电脑(府河店),shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.027489,30.73252,1
府河星城集贸市场,shopping,购物服务;综合市场;综合市场,金牛区,104.02546,30.729819,1
馨苑红旗连锁,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.027233,30.731015,1
宏鸿超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.02797,30.73233,1
居家超市(奥新路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.03631,30.734278,1
三木便利店(奥新路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.03611,30.73515,1
小白超市(欢乐城198南),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.040868,30.733005,1
根据地小卖部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.042045,30.733363,1
旭丰木业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.040265,30.731408,1
法普电工,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.042694,30.734331,4
祥云超市(金丰路辅路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.043083,30.733742,1
扬帆超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.034763,30.737947,1
鑫彬超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.041269,30.739013,3
川杭塑胶,shopping,购物服务;专卖店;专营店,金牛区,104.034356,30.73887,2
王贾踏水蔬菜批发市场,shopping,购物服务;综合市场;综合市场,金牛区,104.037758,30.735063,2
踏水·王贾农贸综合市场,shopping,购物服务;综合市场;综合市场,金牛区,104.03992,30.734248,1
蒋氏干杂,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.047824,30.735095,2
张记肉铺,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049754,30.735561,16
宝太,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.047933,30.731729,41
金建副食,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.049641,30.737135,6
秋田照明,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.046201,30.731482,21
豪森钢铁,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049392,30.738137,5
高粱酒,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.052756,30.735624,2
量力钢材城A区(东门),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049323,30.730615,1
圆周钢铁,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.052954,30.733052,2
重庆华展金属材料,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.046577,30.73814,1
融洲钢铁,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.046749,30.729803,26
世纪沧龙,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.04828,30.730197,3
志鑫橡胶,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.045967,30.730622,19
金威特不锈钢铝板铝管铝棒,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.050417,30.730133,1
弘基商贸,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.051639,30.730509,1
善兴贸易,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.048096,30.729662,2
酒龙聚酒业,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.049236,30.729493,4
好钢物资,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.05255,30.73069,10
铜材铝材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.049715,30.739365,2
天天好邻居,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.05035,30.739342,1
丽诺森华全屋集成顶,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.045535,30.729746,1
腾博欣奇钢材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.05285,30.729658,1
健康蔬菜超市,shopping,购物服务;综合市场;蔬菜市场,金牛区,104.051264,30.735402,2
便民粮油店,shopping,购物服务;综合市场;农副产品市场,金牛区,104.049659,30.733542,2
新成鲜花,shopping,购物服务;花鸟鱼虫市场;花卉市场,金牛区,104.048569,30.735383,1
龙旺食品,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.053653,30.735407,5
红旗超市(建机厂二分场),shopping,购物服务;超级市场;超市,金牛区,104.051827,30.735175,1
翡情翠意珠宝,shopping,购物服务;专卖店;专营店,金牛区,104.052442,30.731805,1
恒乐消防,shopping,购物服务;专卖店;专营店,金牛区,104.044954,30.731474,3
鸿泰机械,shopping,购物服务;专卖店;专营店,金牛区,104.049346,30.738895,1
量力超市,shopping,购物服务;超级市场;超市,金牛区,104.052312,30.729636,1
银河食品批发部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.059699,30.734274,5
李姐小卖部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.058922,30.735398,1
趣多多,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.059605,30.733162,6
小兰珠宝,shopping,购物服务;专卖店;珠宝首饰工艺品,金牛区,104.060471,30.735579,12
华荣超市(泉水路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.056108,30.734261,1
洁弘钢材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.055352,30.733883,7
卡压式不锈钢管薄壁不锈钢水管,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054862,30.735298,2
罗豪建材,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054728,30.734119,1
廖家,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.059489,30.730269,17
大林油坊,shopping,购物服务;综合市场;农副产品市场,金牛区,104.062335,30.735688,5
兴振东铝卷,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054297,30.732835,5
包来运转,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.057863,30.730699,4
金牛区华宇磊钢材商贸部,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054248,30.734768,1
百合花婚纱礼服馆,shopping,购物服务;专卖店;专营店,金牛区,104.055974,30.73122,1
成都东方阀门制造有限公司直销处,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.054878,30.73216,2
