name,category,type,district,wgs_lng,wgs_lat,weight
互助路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.077665,30.685848,4
驷马桥街道恒德路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.079884,30.680753,2
成都市公安局金牛区分局涉案财物集中管理中心,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.078273,30.682692,1
马鞍东路社区综合服务站,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.086179,30.679563,4
曹家巷派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.088106,30.679583,1
驷马桥派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.086718,30.686902,9
驷马桥街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,金牛区,104.084984,30.684395,14
成都市成华区地方税务局,government,政府机构及社会团体;工商税务机构;地税机关,成华区,104.092193,30.684815,2
四川省省级机关房屋统建服务中心(三友路),government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,金牛区,104.086609,30.682973,1
房产管理局新居工程农村新型社区房屋产权办证工作站,government,政府机构及社会团体;政府机关;政府机关相关,成华区,104.091069,30.688936,1
李家沱社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.092195,30.681654,3
圣灯街道街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,成华区,104.103039,30.684726,2
成都市成华区档案局,government,政府机构及社会团体;政府机关;区县级政府及事业单位,成华区,104.095427,30.681922,11
桃源社区慈善捐赠站,government,政府机构及社会团体;社会团体;慈善机构,成华区,104.113054,30.684638,6
桃蹊路派出所,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.111336,30.683215,5
交通警察服务大厅,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.104981,30.683198,9
建综工商所,government,政府机构及社会团体;工商税务机构;工商部门,成华区,104.111226,30.679558,2
怡福社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,成华区,104.108023,30.687311,5
