name,category,type,district,wgs_lng,wgs_lat,weight
禾丰物流,life,生活服务;物流速递;物流速递,金牛区,104.05586,30.717707,23
菜鸟驿站(映日荷花2栋1单元101号),life,生活服务;物流速递;物流速递,金牛区,104.059836,30.715945,1
小王加工行,life,生活服务;生活服务场所;生活服务场所,金牛区,104.059634,30.712566,1
精剪发艺焗油烫染店,life,生活服务;美容美发店;美容美发店,金牛区,104.060969,30.71768,1
终端开票厅,life,生活服务;生活服务场所;生活服务场所,金牛区,104.057898,30.719292,2
咨询台,life,生活服务;生活服务场所;生活服务场所,金牛区,104.071584,30.717603,4
名剪发烫染店,life,生活服务;美容美发店;美容美发店,成华区,104.069173,30.718865,11
金牛区法律援助中心,life,生活服务;事务所;律师事务所,金牛区,104.067358,30.718576,3
佳鑫休闲按摩,life,生活服务;洗浴推拿场所;洗浴推拿场所,成华区,104.071883,30.710262,4
速递易,life,生活服务;物流速递;物流速递,成华区,104.073658,30.710796,15
中国联通,life,生活服务;电讯营业厅;电讯营业厅,成华区,104.080401,30.714185,8
经典造型(双耀二路),life,生活服务;美容美发店;美容美发店,成华区,104.076527,30.715929,1
发思琪,life,生活服务;美容美发店;美容美发店,成华区,104.074458,30.716718,15
发舞狂潮,life,生活服务;美容美发店;美容美发店,金牛区,104.075948,30.718436,32
