name,category,type,district,wgs_lng,wgs_lat,weight
厨师培训班,edu,科教文化服务;培训机构;培训机构,金牛区,104.071192,30.695792,2
成都五年三班文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.073332,30.69254,1
学尔森教育(金牛万达分校),edu,科教文化服务;培训机构;培训机构,金牛区,104.072858,30.690664,2
睿研教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.068283,30.692698,6
小天使幼稚园(杨柳巷),edu,科教文化服务;学校;幼儿园,金牛区,104.067969,30.695806,1
西一路小学,edu,科教文化服务;学校;小学,金牛区,104.067345,30.693995,1
成都市第十七幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.069054,30.690932,1
幢幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.072816,30.693743,1
爱多多国学早教,edu,科教文化服务;学校;幼儿园,金牛区,104.067891,30.691137,1
四川铁道大酒店会议中心,edu,科教文化服务;会展中心;会展中心,金牛区,104.069641,30.693353,1
戴式精品堂学校,edu,科教文化服务;培训机构;培训机构,金牛区,104.063924,30.689755,2
成都市创伤骨科研究所,edu,科教文化服务;科研机构;科研机构,金牛区,104.065143,30.69626,1
永不放弃教育培训机构,edu,科教文化服务;培训机构;培训机构,金牛区,104.068724,30.696676,1
驷马桥小学,edu,科教文化服务;学校;小学,金牛区,104.08278,30.694549,7
荷花池小学,edu,科教文化服务;学校;小学,金牛区,104.076291,30.697424,1
成都市青羊区行政学校,edu,科教文化服务;学校;学校,金牛区,104.079107,30.690341,2
爱心幼儿园(解颐路),edu,科教文化服务;学校;幼儿园,金牛区,104.081734,30.689779,1
成都市第十八幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.075405,30.698071,1
爱幼儿园玩具,edu,科教文化服务;学校;幼儿园,金牛区,104.078174,30.695554,1
成都金牛区才艺学校,edu,科教文化服务;学校;小学,金牛区,104.076912,30.699112,2
藏绣宫艺术中心,edu,科教文化服务;美术馆;美术馆,金牛区,104.077717,30.696464,2
成都心桥心理研究中心,edu,科教文化服务;科研机构;科研机构,金牛区,104.081904,30.691403,2
华西疾病预防研究院(二环路北三段),edu,科教文化服务;科研机构;科研机构,金牛区,104.081652,30.696608,1
温莎美术书法,edu,科教文化服务;培训机构;培训机构,金牛区,104.074826,30.696674,1
手拉手,edu,科教文化服务;培训机构;培训机构,金牛区,104.076473,30.693297,1
成都晚报金牛发行驿站,edu,科教文化服务;传媒机构;报社,金牛区,104.078025,30.690353,1
曾燕民歌舞蹈用品专卖店,edu,科教文化服务;培训机构;培训机构,金牛区,104.074473,30.690748,1
贝丽培训,edu,科教文化服务;培训机构;培训机构,金牛区,104.076791,30.690185,1
有幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.07385,30.694681,1
春知归,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.087107,30.69548,6
府青路八里庄社区文化活动室,edu,科教文化服务;文化宫;文化宫,成华区,104.090268,30.698234,2
驷马桥街道综合文化活动中心,edu,科教文化服务;文化宫;文化宫,金牛区,104.085151,30.691275,4
四川慧金强智文化传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.084952,30.695944,1
华新幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.08695,30.692663,2
人北实验小学,edu,科教文化服务;学校;小学,金牛区,104.088314,30.689778,1
成都八中北区,edu,科教文化服务;学校;中学,金牛区,104.08564,30.697783,1
华西甲状腺病研究院,edu,科教文化服务;科研机构;科研机构,金牛区,104.088227,30.693306,1
四川省有色冶金研究院(三友路),edu,科教文化服务;科研机构;科研机构,成华区,104.092295,30.690692,3
诚实幼儿园,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.09146,30.692344,1
五一二厂幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.093567,30.691428,1
东墙西施软装艺术画廊,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.094745,30.697824,1
上水舞蹈工作室,edu,科教文化服务;培训机构;培训机构,成华区,104.102607,30.689936,1
油田化学研究室,edu,科教文化服务;科研机构;科研机构,成华区,104.098785,30.690537,1
佳艺艺术中心,edu,科教文化服务;培训机构;培训机构,成华区,104.109393,30.68984,4
桃蹊社区幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.105411,30.689856,1
师路教育,edu,科教文化服务;培训机构;培训机构,成华区,104.106698,30.68986,1
地质勘察院,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.111279,30.692309,1
金运来噢互联网分校,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.114971,30.690253,2
中铁八局CA砂浆试验室,edu,科教文化服务;科研机构;科研机构,成华区,104.119639,30.696183,1
圣灯红十字博爱学校,edu,科教文化服务;学校;小学,成华区,104.140368,30.696195,2
慧明文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.161477,30.698606,1
成都攀岩者文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.161053,30.695268,1
向龙幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.154199,30.694693,1
启航中心幼稚园,edu,科教文化服务;学校;幼儿园,成华区,104.161999,30.6959,1
宝马培训学院,edu,科教文化服务;培训机构;培训机构,成华区,104.161004,30.690342,2
长征宝马军训培训基地,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.162901,30.691304,1
新未来教育(成康路),edu,科教文化服务;培训机构;培训机构,成华区,104.168922,30.698848,3
学而乐教育,edu,科教文化服务;培训机构;培训机构,成华区,104.171042,30.698641,6
中国医学科学院,edu,科教文化服务;学校;高等院校,成华区,104.172724,30.695032,2
建材成都地质工程勘察院,edu,科教文化服务;科研机构;科研机构,成华区,104.170088,30.690332,2
西南通信技术研究中心,edu,科教文化服务;科研机构;科研机构,成华区,104.166058,30.6915,1
核工业西藏地质调查院,edu,科教文化服务;科研机构;科研机构,成华区,104.17061,30.693608,1
年代教育,edu,科教文化服务;培训机构;培训机构,成华区,104.166813,30.695434,1
中国西部房车博览中心,edu,科教文化服务;展览馆;展览馆,成华区,104.183384,30.692286,1
西南财经大学天府学院成都西区,edu,科教文化服务;学校;高等院校,成华区,104.175119,30.692081,1
龙潭水乡-会议中心,edu,科教文化服务;会展中心;会展中心,成华区,104.178733,30.691722,3
成都新艺想画室,edu,科教文化服务;培训机构;培训机构,成华区,104.175495,30.695691,1
成都博奥思企业管理咨询有限公司,edu,科教文化服务;培训机构;培训机构,成华区,104.18083,30.697665,1
七巧板教育,edu,科教文化服务;培训机构;培训机构,青羊区,103.96511,30.681309,1
七彩艺术馆,edu,科教文化服务;美术馆;美术馆,青羊区,103.97442,30.68272,2
玉泉清波幼稚园,edu,科教文化服务;学校;幼儿园,青羊区,103.98221,30.683516,1
琴筝艺术(清波校区),edu,科教文化服务;培训机构;培训机构,青羊区,103.981444,30.682203,1
德智爱学习,edu,科教文化服务;培训机构;培训机构,青羊区,103.983293,30.686491,1
大风车教育,edu,科教文化服务;培训机构;培训机构,青羊区,103.982202,30.680355,2
声乐小主持,edu,科教文化服务;培训机构;培训机构,青羊区,103.986209,30.680804,5
琴筝艺术,edu,科教文化服务;美术馆;美术馆,青羊区,103.98463,30.680943,5
金沙小学(清波分校),edu,科教文化服务;学校;小学,青羊区,103.987554,30.68573,1
清波红苹果幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,103.98813,30.688853,2
成都贝尔童画幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,103.987996,30.683587,1
廖记冒菜(蜀鑫店),edu,科教文化服务;培训机构;培训机构,青羊区,103.989453,30.685263,1
成都星光艺术团(金沙合作校区),edu,科教文化服务;文艺团体;文艺团体,青羊区,103.990597,30.685174,1
成都艺川文艺培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,103.989255,30.682761,1
启恩教育,edu,科教文化服务;培训机构;培训机构,青羊区,103.996308,30.686104,13
四川广告人经济文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.0007,30.684423,1
成都淇杰体育文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,103.9949,30.68257,1
精锐教肓,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,103.999287,30.686796,5
金沙小学,edu,科教文化服务;学校;小学,青羊区,103.99736,30.682342,2
筝悦会,edu,科教文化服务;培训机构;培训机构,青羊区,103.995781,30.680124,7
福禄培尔国际幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,103.998948,30.680516,1
桂花树下,edu,科教文化服务;培训机构;培训机构,青羊区,104.00058,30.687841,3
金鹏双语幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,103.999166,30.681559,1
妙笔书法学堂,edu,科教文化服务;培训机构;培训机构,青羊区,104.002912,30.681296,1
龙新教育(金阳路),edu,科教文化服务;培训机构;培训机构,青羊区,104.001606,30.68298,2
七音教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.00341,30.68233,3
风特英语,edu,科教文化服务;培训机构;培训机构,青羊区,104.000908,30.685688,1
莱斯特钢琴艺术中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.002027,30.679849,1
四川广电,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.002428,30.68668,1
美林教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.013431,30.682212,6
成都善照禅净文化交流中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.006899,30.683796,2
青羊区金沙街道文化活动中心,edu,科教文化服务;文化宫;文化宫,青羊区,104.006135,30.68286,1
金沙遗址博物馆,edu,科教文化服务;博物馆;博物馆,青羊区,104.010305,30.684262,1
金沙遗址博物馆(西南门),edu,通行设施;临街院门;临街院门|科教文化服务;博物馆;博物馆,青羊区,104.009262,30.681855,1
金沙遗址博物馆(东北3门),edu,科教文化服务;博物馆;博物馆|通行设施;临街院门;临街院门,金牛区,104.01314,30.685721,1
美国悦宝园早教中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.005559,30.681614,5
金麦芽,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.006769,30.680273,8
金沙遗址博物馆乌木林,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.010605,30.682116,1
美亚蒙特梭利幼儿园(金泽路),edu,科教文化服务;学校;幼儿园,青羊区,104.006394,30.685903,1
优优数学B区,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.005032,30.683786,2
儿童画室梦的花园,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.013564,30.680075,4
舞者·林舞蹈学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.020044,30.682084,8
睿曦英才,edu,科教文化服务;培训机构;培训机构,青羊区,104.022262,30.684648,1
成都二十中(同育街),edu,科教文化服务;学校;中学,金牛区,104.021263,30.686059,1
营门口小学校,edu,科教文化服务;学校;小学,金牛区,104.018588,30.688863,1
府南街道文体活动中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.018884,30.683727,2
成都市金牛区社区教育学院,edu,科教文化服务;学校;学校,金牛区,104.014622,30.687716,3
金沙幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.019683,30.679892,1
绿舟幼儿园,edu,科教文化服务;学校;幼儿园,青羊区,104.015483,30.683482,1
金牛区黄忠街道综合文体活动中心,edu,科教文化服务;文化宫;文化宫,金牛区,104.019364,30.685772,1
龙文教育(同盛路),edu,科教文化服务;培训机构;培训机构,青羊区,104.016558,30.682197,1
帮你学,edu,科教文化服务;培训机构;培训机构,青羊区,104.021386,30.680782,2
知欣教育托管中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.017458,30.681136,1
尚尚教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.015183,30.680837,1
霖青教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.015744,30.679387,3
优学教育(同兴北街),edu,科教文化服务;培训机构;培训机构,金牛区,104.019877,30.688133,2
爱心贝贝幼儿园,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.01764,30.685597,2
成都幼儿园玩具,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.031423,30.686843,5
成都大成教育培训学校,edu,科教文化服务;培训机构;培训机构,金牛区,104.031377,30.682601,5
山海教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.029759,30.685336,19
成都星秀舞蹈,edu,科教文化服务;培训机构;培训机构,青羊区,104.025726,30.681779,3
圣伽肚皮舞,edu,科教文化服务;培训机构;培训机构,金牛区,104.027233,30.685106,14
成都十八中,edu,科教文化服务;学校;中学,金牛区,104.029789,30.679488,1
奥林小学校,edu,科教文化服务;学校;小学,金牛区,104.030701,30.688661,1
星童幼稚园,edu,科教文化服务;学校;幼儿园,金牛区,104.033284,30.685899,2
成都峨眉山雪芽大酒店餐厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.023922,30.680202,1
成都行知实验幼稚园,edu,科教文化服务;学校;幼儿园,青羊区,104.027872,30.682114,1
成都市金牛区机关第二幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.032603,30.68341,1
金太阳幼稚园(清溪东路),edu,科教文化服务;学校;幼儿园,青羊区,104.027768,30.680259,1
启蒙幼儿园(蜀营街),edu,科教文化服务;学校;幼儿园,金牛区,104.02971,30.689456,1
婉艺舞蹈,edu,科教文化服务;培训机构;培训机构,青羊区,104.025609,30.67957,8
美生英语,edu,科教文化服务;培训机构;培训机构,金牛区,104.026591,30.687163,9
成都南山学校,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.024416,30.686135,2
乘风驾校,edu,科教文化服务;培训机构;培训机构,金牛区,104.028536,30.687056,2
金翰教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.033871,30.688911,13
托管班,edu,科教文化服务;培训机构;培训机构,金牛区,104.034469,30.678127,53
八达传播,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.031992,30.679587,1
学霸堂,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.028253,30.689099,1
北京音乐舞蹈学校选材基地,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.030061,30.682962,3
诺尔教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.031626,30.6882,2
成都福泽培训中心(西门校区),edu,科教文化服务;培训机构;培训机构,金牛区,104.029926,30.683867,1
女刊编辑部,edu,科教文化服务;传媒机构;传媒机构,金牛区,104.041533,30.68491,44
新思维家长及未成年人学校,edu,科教文化服务;学校;学校,金牛区,104.037038,30.685846,2
金琴路小学,edu,科教文化服务;学校;小学,金牛区,104.036164,30.682007,1
上海交大成都昂立外语学校,edu,科教文化服务;学校;学校,金牛区,104.03962,30.687097,1
电脑商情报,edu,科教文化服务;传媒机构;报社,金牛区,104.038495,30.689287,3
金蕾幼儿园(光荣北路),edu,科教文化服务;学校;幼儿园,金牛区,104.04279,30.688171,1
成都市白蚁防治研究所(一环路西三段),edu,科教文化服务;科研机构;科研机构,金牛区,104.040627,30.681168,1
民进育才幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.038449,30.681435,1
消费质量报,edu,科教文化服务;传媒机构;报社,金牛区,104.038621,30.687893,5
Linda肚皮舞家庭舞蹈室,edu,科教文化服务;培训机构;培训机构,金牛区,104.03687,30.684885,1
博瑞传播,edu,科教文化服务;传媒机构;传媒机构,金牛区,104.045364,30.682502,16
成都墨宴文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.04786,30.687024,2
国学良师堂,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.04633,30.685734,7
四川当代美术馆,edu,科教文化服务;美术馆;美术馆,金牛区,104.046345,30.679486,12
成都市特殊教育学校,edu,科教文化服务;学校;学校,金牛区,104.04563,30.687122,2
真善美幼儿园(光荣北路),edu,科教文化服务;学校;幼儿园,金牛区,104.04811,30.689039,1
四川省成都市财贸职业高级中学(南薰巷),edu,科教文化服务;学校;中学,金牛区,104.0468,30.682655,1
英集教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.05284,30.681404,14
丹秋·名师堂学校(花牌坊公寓北),edu,科教文化服务;培训机构;培训机构,金牛区,104.045421,30.684804,1
锦西花园酒店-会议厅,edu,科教文化服务;会展中心;会展中心,金牛区,104.05069,30.682561,1
花蕊幼儿园(马河湾13号院南),edu,科教文化服务;学校;幼儿园,金牛区,104.049083,30.681803,1
光荣英杰幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.045924,30.688988,1
明日之星艺体培训,edu,科教文化服务;培训机构;培训机构,金牛区,104.053411,30.683218,3
成都市通锦中学校,edu,科教文化服务;学校;中学,金牛区,104.053524,30.686589,4
爱阳教育学校,edu,科教文化服务;培训机构;培训机构,金牛区,104.05167,30.679481,1
蓝色摇篮钢琴培训,edu,科教文化服务;培训机构;培训机构,金牛区,104.046974,30.688961,1
通锦桥路社区文化活动室,edu,科教文化服务;文化宫;文化宫,青羊区,104.062179,30.68337,1
青羊体校办公室,edu,科教文化服务;学校;学校,金牛区,104.056497,30.683546,20
圣心幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.055917,30.681505,2
西体路小学,edu,科教文化服务;学校;小学,金牛区,104.057492,30.68224,1
四川经济日报社,edu,科教文化服务;传媒机构;报社,青羊区,104.055512,30.6798,2
天赋画室,edu,科教文化服务;培训机构;培训机构,金牛区,104.055712,30.682632,5
西南肛肠疾病研究中心,edu,科教文化服务;科研机构;科研机构,金牛区,104.059092,30.688659,4
起跑点学校,edu,科教文化服务;培训机构;培训机构,金牛区,104.063669,30.684836,7
成都京研类风湿研究院,edu,科教文化服务;科研机构;科研机构,金牛区,104.05848,30.683781,3
成都市第十六幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.056632,30.68606,1
贝贝幼儿园(一环路北二段),edu,科教文化服务;学校;幼儿园,金牛区,104.061606,30.689045,1
铁道部第二勘测设计院,edu,科教文化服务;科研机构;科研机构,金牛区,104.054701,30.684338,1
西南结石病研究院,edu,科教文化服务;科研机构;科研机构,金牛区,104.057139,30.688536,6
众星国际舞蹈培训,edu,科教文化服务;培训机构;培训机构,金牛区,104.061197,30.687961,2
龙文教育(西北桥校区),edu,科教文化服务;培训机构;培训机构,金牛区,104.055555,30.688248,1
中国中铁二院档案馆,edu,科教文化服务;档案馆;档案馆,金牛区,104.055441,30.685685,3
嘉和传播,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.07029,30.682566,8
四川蓝狐文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.073355,30.683812,1
成都铁中,edu,科教文化服务;学校;中学,金牛区,104.064872,30.687367,1
索菲斯锦苑宾馆-会议厅,edu,科教文化服务;会展中心;会展中心,青羊区,104.068199,30.679394,1
望子成龙学校(立体大厦),edu,科教文化服务;学校;学校,金牛区,104.067635,30.684779,1
比非教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.071523,30.684387,10
甲拉书院,edu,科教文化服务;培训机构;培训机构,金牛区,104.069344,30.684466,2
振动实验室,edu,科教文化服务;科研机构;科研机构,金牛区,104.066933,30.687408,1
国土资源资料馆,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.070809,30.686915,5
蜀通岩土工程公司地理信息测绘院,edu,科教文化服务;科研机构;科研机构,金牛区,104.066643,30.68345,2
航天广电,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.074419,30.680099,10
张家巷小学,edu,科教文化服务;学校;小学,金牛区,104.079749,30.681033,5
戴氏精品堂(恒德路),edu,科教文化服务;培训机构;培训机构,金牛区,104.083181,30.683242,3
九果教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.081598,30.685463,5
成都鑫禹辰文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.076059,30.682388,1
成都市第八中学,edu,科教文化服务;学校;中学,金牛区,104.077544,30.68579,5
智能公共广播,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.075527,30.68504,7
一刘画室,edu,科教文化服务;培训机构;培训机构,金牛区,104.080607,30.684492,16
钢管杂志社,edu,科教文化服务;传媒机构;杂志社,金牛区,104.076932,30.680571,3
四川省建材行业技术中心,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.081775,30.680196,6
克里姆林宫会议中心,edu,科教文化服务;会展中心;会展中心,金牛区,104.080041,30.683308,1
专业话筒,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.074263,30.683097,1
绿岛教育,edu,科教文化服务;培训机构;培训机构,金牛区,104.078878,30.683626,1
课外辅导中心,edu,科教文化服务;培训机构;培训机构,金牛区,104.079457,30.687612,1
四川省建科院经适房,edu,科教文化服务;科教文化场所;科教文化场所,金牛区,104.076607,30.688229,1
艺海画室(三友路),edu,科教文化服务;培训机构;培训机构,金牛区,104.086591,30.682889,3
成都言意文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.089693,30.681368,2
金色雨林,edu,科教文化服务;培训机构;培训机构,成华区,104.092187,30.681605,7
美声琴行,edu,科教文化服务;培训机构;培训机构,成华区,104.091171,30.686864,8
成都大学附属中学,edu,科教文化服务;学校;中学,成华区,104.088794,30.685635,4
马鞍小学,edu,科教文化服务;学校;小学,金牛区,104.088378,30.679871,2
中房第一幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.086605,30.687238,3
成都市驷马桥幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.083534,30.686659,1
启智蓝光幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.084024,30.687723,1
知学堂,edu,科教文化服务;培训机构;培训机构,金牛区,104.084013,30.683974,2
西南油气分公司勘察开发研究院,edu,科教文化服务;科研机构;科研机构,金牛区,104.08677,30.68152,2
成都市勘查院,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.089854,30.685843,1
依贝儿幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.08594,30.679571,1
甘露幼儿园,edu,科教文化服务;学校;幼儿园,金牛区,104.084033,30.68929,1
老孙师画室,edu,科教文化服务;培训机构;培训机构,金牛区,104.084958,30.680581,5
新方舟学校,edu,科教文化服务;培训机构;培训机构,金牛区,104.089213,30.686912,3
艺海星少儿培训中心,edu,科教文化服务;培训机构;培训机构,成华区,104.0918,30.68027,5
快乐小提琴,edu,科教文化服务;培训机构;培训机构,金牛区,104.088348,30.687552,1
小书童教育(李家沱学习中心),edu,科教文化服务;培训机构;培训机构,成华区,104.091254,30.68419,1
爱阳教育,edu,科教文化服务;培训机构;培训机构,成华区,104.101535,30.683616,11
成华区档案馆,edu,科教文化服务;档案馆;档案馆,成华区,104.095236,30.682085,1
品智教育,edu,科教文化服务;培训机构;培训机构,成华区,104.098568,30.684565,21
电子科技大学实验幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.099409,30.681254,1
格林春天浅水半岛幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.103448,30.686787,1
圣灯中心小学校,edu,科教文化服务;学校;小学,成华区,104.094434,30.680935,3
电子科技大学附属实验小学蓝水湾校区,edu,科教文化服务;学校;小学,成华区,104.098213,30.68688,1
蓝艺舞蹈,edu,科教文化服务;培训机构;培训机构,成华区,104.103491,30.689093,3
123钢琴中心,edu,科教文化服务;培训机构;培训机构,成华区,104.103012,30.687619,1
幼幼堂小主持人表演培训班,edu,科教文化服务;培训机构;培训机构,成华区,104.103408,30.684675,1
柠檬文化传播,edu,科教文化服务;传媒机构;传媒机构,成华区,104.108675,30.687478,1
扬帆学校,edu,科教文化服务;培训机构;培训机构,成华区,104.10984,30.685244,9
海潮音书画,edu,科教文化服务;美术馆;美术馆,成华区,104.111207,30.683227,13
金起点智能幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.109612,30.680883,2
成华实验小学,edu,科教文化服务;学校;小学,成华区,104.107424,30.680827,2
成华区海德玛幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.109928,30.688983,1
读者报品质生活馆(成华区店),edu,科教文化服务;传媒机构;报社,成华区,104.11112,30.679558,1
四川博瑞佳,edu,科教文化服务;培训机构;培训机构,成华区,104.104968,30.683587,3
大千教育(怡福路),edu,科教文化服务;培训机构;培训机构,成华区,104.105113,30.688819,2
教师苑培训,edu,科教文化服务;培训机构;培训机构,成华区,104.107556,30.688702,2
贝格幼稚园,edu,科教文化服务;学校;幼儿园,成华区,104.112766,30.687932,2
九方美术教育,edu,科教文化服务;培训机构;培训机构,成华区,104.103758,30.682293,2
八里小区音乐教室,edu,科教文化服务;培训机构;培训机构,成华区,104.11233,30.685068,1
五加三教育,edu,科教文化服务;培训机构;培训机构,成华区,104.104642,30.680608,2
天韵琴行八里小区音乐教室,edu,科教文化服务;培训机构;培训机构,成华区,104.10769,30.68511,1
牛津国际公学成都学校,edu,科教文化服务;培训机构;培训机构,成华区,104.108386,30.683889,1
易森文化艺术教育中心,edu,科教文化服务;培训机构;培训机构,成华区,104.113824,30.679538,1
学而知文化艺术培训学校,edu,科教文化服务;培训机构;培训机构,成华区,104.116703,30.680754,1
工艺研究所,edu,科教文化服务;科研机构;科研机构,成华区,104.115227,30.680464,5
成都树德成华中学,edu,科教文化服务;学校;中学,成华区,104.121157,30.680326,2
戴氏教育(八里校区),edu,科教文化服务;培训机构;培训机构,成华区,104.119026,30.681818,2
贝多彩第二幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.120243,30.683718,2
八里庄小学校,edu,科教文化服务;学校;小学,成华区,104.115422,30.687763,1
圣灯村小学,edu,科教文化服务;学校;小学,成华区,104.117851,30.679554,1
石油社区幼儿园,edu,科教文化服务;学校;幼儿园,成华区,104.117158,30.686971,3
英姿武术培训中心,edu,科教文化服务;培训机构;培训机构,成华区,104.117432,30.683205,2
色尔咖啡培训体验馆,edu,科教文化服务;培训机构;培训机构,成华区,104.121271,30.682884,2
成都实验中学东校区,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.129318,30.684467,2
金苗公益性幼儿园(二仙桥北二路),edu,科教文化服务;学校;幼儿园,成华区,104.13223,30.681788,1
好吃得一哔bi,edu,科教文化服务;学校;高等院校,成华区,104.140146,30.684329,5
成都市二仙桥学校,edu,科教文化服务;学校;中学,成华区,104.135056,30.681528,5
成都贝多乐,edu,科教文化服务;学校;幼儿园,成华区,104.141416,30.685128,2
金苗儿童教育,edu,科教文化服务;培训机构;培训机构,成华区,104.134751,30.685589,2
第七弦器乐艺术中心,edu,科教文化服务;培训机构;培训机构,成华区,104.13873,30.683826,1
二仙桥街道社区教育学校,edu,科教文化服务;学校;学校,成华区,104.134128,30.683786,2
尚·私塾,edu,科教文化服务;培训机构;培训机构,成华区,104.136713,30.684554,4
尚豪艺术培训中心,edu,科教文化服务;培训机构;培训机构,成华区,104.138078,30.680768,1
成都理工大学电视台,edu,科教文化服务;传媒机构;电视台,成华区,104.146136,30.680066,7
成都理工大学,edu,科教文化服务;学校;高等院校,成华区,104.144218,30.679559,13
第一教学楼(东区),edu,科教文化服务;学校;学校,成华区,104.148799,30.680354,7
四川博惟文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.162858,30.683994,2
东风康明斯发动机有限公司-同创联合培训中心,edu,科教文化服务;培训机构;培训机构,成华区,104.162999,30.683001,1
翱翔艺术学校,edu,科教文化服务;学校;职业技术学校,成华区,104.178922,30.688428,2
成都新锐培训学校总校,edu,科教文化服务;科教文化场所;科教文化场所,成华区,104.180224,30.689317,1
成都树德中学光华校区,edu,科教文化服务;学校;中学,青羊区,103.965157,30.66992,1
今天艺术中心,edu,科教文化服务;美术馆;美术馆,青羊区,103.970596,30.672182,2
同辉(国际)学校,edu,科教文化服务;学校;学校,青羊区,103.970486,30.675178,1
麦田舞馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,103.964793,30.675735,1
成都市第五幼儿园培风分园,edu,科教文化服务;学校;幼儿园,青羊区,103.966598,30.674861,1
青竹学园,edu,科教文化服务;培训机构;培训机构,青羊区,103.966855,30.675976,2
